1, throttle, -1, -1
2, throttle, 4, 15:44:23.504
3, throttle, 4, 15:44:23.566
4, throttle, 4, 15:44:23.629
5, throttle, 4, 15:44:23.694
6, throttle, 4, 15:44:23.694
7, throttle, 4, 15:44:23.820
8, throttle, 4, 15:44:23.884
9, throttle, 4, 15:44:23.946
10, throttle, 4, 15:44:23.946
11, throttle, 4, 15:44:24.066
12, throttle, 4, 15:44:24.139
13, throttle, 4, 15:44:24.217
14, throttle, 4, 15:44:24.290
15, throttle, 4, 15:44:24.366
16, throttle, 4, 15:44:24.445
17, throttle, 4, 15:44:24.519
18, throttle, 4, 15:44:24.596
19, throttle, 4, 15:44:24.675
20, throttle, 4, 15:44:24.765
21, throttle, 4, 15:44:24.841
22, throttle, 4, 15:44:24.925
23, throttle, 4, 15:44:25.005
24, throttle, 4, 15:44:25.084
25, throttle, 4, 15:44:25.160
26, throttle, 4, 15:44:25.241
27, throttle, 4, 15:44:25.321
28, throttle, 4, 15:44:25.399
29, throttle, 4, 15:44:25.475
30, throttle, 4, 15:44:25.550
31, throttle, 4, 15:44:25.625
32, throttle, 4, 15:44:25.705
33, throttle, 4, 15:44:25.784
34, throttle, 4, 15:44:25.857
35, throttle, 4, 15:44:25.857
36, throttle, 4, 15:44:26.021
37, throttle, 4, 15:44:26.097
38, throttle, 4, 15:44:26.181
39, throttle, 4, 15:44:26.258
40, throttle, 4, 15:44:26.338
41, throttle, 4, 15:44:26.417
42, throttle, 4, 15:44:26.495
43, throttle, 4, 15:44:26.495
44, throttle, 4, 15:44:26.651
45, throttle, 4, 15:44:26.733
46, throttle, 4, 15:44:26.816
47, throttle, 4, 15:44:26.896
48, throttle, 4, 15:44:26.896
49, throttle, 4, 15:44:27.048
50, throttle, 4, 15:44:27.126
51, throttle, 4, 15:44:27.199
52, throttle, 4, 15:44:27.275
53, throttle, 4, 15:44:27.351
54, throttle, 4, 15:44:27.439
55, throttle, 4, 15:44:27.518
56, throttle, 4, 15:44:27.598
57, throttle, 4, 15:44:27.676
58, throttle, 4, 15:44:27.754
59, throttle, 4, 15:44:27.829
60, throttle, 4, 15:44:27.907
61, throttle, 4, 15:44:27.990
62, throttle, 4, 15:44:28.071
63, throttle, 4, 15:44:28.152
64, throttle, 4, 15:44:28.233
65, throttle, 4, 15:44:28.310
66, throttle, 4, 15:44:28.386
67, throttle, 4, 15:44:28.465
68, throttle, 4, 15:44:28.547
69, throttle, 4, 15:44:28.626
70, throttle, 4, 15:44:28.709
71, throttle, 4, 15:44:28.785
72, throttle, 4, 15:44:28.865
73, throttle, 4, 15:44:28.939
74, throttle, 4, 15:44:29.016
75, throttle, 4, 15:44:29.096
76, throttle, 4, 15:44:29.170
77, throttle, 4, 15:44:29.246
78, throttle, 4, 15:44:29.324
79, throttle, 4, 15:44:29.399
80, throttle, 4, 15:44:29.488
81, throttle, 4, 15:44:29.599
82, throttle, 4, 15:44:29.696
83, throttle, 4, 15:44:29.696
84, throttle, 4, 15:44:29.846
85, throttle, 4, 15:44:29.927
86, throttle, 4, 15:44:30.006
87, throttle, 4, 15:44:30.081
88, throttle, 4, 15:44:30.160
89, throttle, 4, 15:44:30.250
90, throttle, 4, 15:44:30.333
91, throttle, 4, 15:44:30.333
92, throttle, 4, 15:44:30.487
93, throttle, 4, 15:44:30.566
94, throttle, 4, 15:44:30.641
95, throttle, 4, 15:44:30.718
96, throttle, 4, 15:44:30.798
97, throttle, 4, 15:44:30.879
98, throttle, 4, 15:44:30.959
99, throttle, 4, 15:44:31.038
100, throttle, 4, 15:44:31.111
101, throttle, 4, 15:44:31.190
102, throttle, 4, 15:44:31.269
103, throttle, 4, 15:44:31.347
104, throttle, 4, 15:44:31.425
105, throttle, 4, 15:44:31.499
106, throttle, 4, 15:44:31.574
107, throttle, 4, 15:44:31.650
108, throttle, 4, 15:44:31.736
109, throttle, 4, 15:44:31.820
110, throttle, 4, 15:44:31.901
111, throttle, 4, 15:44:31.982
112, throttle, 4, 15:44:32.059
113, throttle, 4, 15:44:32.137
114, throttle, 4, 15:44:32.216
115, throttle, 4, 15:44:32.297
116, throttle, 4, 15:44:32.378
117, throttle, 4, 15:44:32.461
118, throttle, 4, 15:44:32.538
119, throttle, 4, 15:44:32.617
120, throttle, 4, 15:44:32.698
121, throttle, 4, 15:44:32.774
122, throttle, 4, 15:44:32.848
123, throttle, 4, 15:44:32.928
124, throttle, 4, 15:44:33.005
125, throttle, 4, 15:44:33.081
126, throttle, 4, 15:44:33.159
127, throttle, 4, 15:44:33.246
128, throttle, 4, 15:44:33.325
129, throttle, 4, 15:44:33.402
130, throttle, 4, 15:44:33.555
131, throttle, 4, 15:44:33.637
132, throttle, 4, 15:44:33.721
133, throttle, 4, 15:44:33.802
134, throttle, 4, 15:44:33.880
135, throttle, 4, 15:44:33.957
136, throttle, 4, 15:44:34.036
137, throttle, 4, 15:44:34.119
138, throttle, 4, 15:44:34.204
139, throttle, 4, 15:44:34.280
140, throttle, 4, 15:44:34.356
141, throttle, 4, 15:44:34.429
142, throttle, 4, 15:44:34.505
143, throttle, 4, 15:44:34.578
144, throttle, 4, 15:44:34.659
145, throttle, 4, 15:44:34.737
146, throttle, 4, 15:44:34.737
147, throttle, 4, 15:44:34.886
148, throttle, 4, 15:44:34.966
149, throttle, 4, 15:44:35.046
150, throttle, 4, 15:44:35.120
151, throttle, 4, 15:44:35.196
152, throttle, 4, 15:44:35.270
153, throttle, 4, 15:44:35.346
154, throttle, 4, 15:44:35.421
155, throttle, 4, 15:44:35.497
156, throttle, 4, 15:44:35.570
157, throttle, 4, 15:44:35.646
158, throttle, 4, 15:44:35.728
159, throttle, 4, 15:44:35.808
160, throttle, 4, 15:44:35.892
161, throttle, 4, 15:44:35.971
162, throttle, 4, 15:44:36.046
163, throttle, 4, 15:44:36.118
164, throttle, 4, 15:44:36.200
165, throttle, 4, 15:44:36.280
166, throttle, 4, 15:44:36.363
167, throttle, 4, 15:44:36.440
168, throttle, 4, 15:44:36.521
169, throttle, 4, 15:44:36.596
170, throttle, 4, 15:44:36.671
171, throttle, 4, 15:44:36.753
172, throttle, 4, 15:44:36.826
173, throttle, 4, 15:44:36.899
174, throttle, 4, 15:44:37.354
175, throttle, 4, 15:44:37.452
176, throttle, 4, 15:44:37.452
177, throttle, 4, 15:44:37.600
178, throttle, 4, 15:44:37.678
179, throttle, 4, 15:44:37.755
180, throttle, 4, 15:44:37.835
181, throttle, 4, 15:44:37.926
1, rpm, -1, -1
2, rpm, 15, 15:44:23.504
3, rpm, 15, 15:44:23.566
4, rpm, 15, 15:44:23.629
5, rpm, 15, 15:44:23.694
6, rpm, 15, 15:44:23.694
7, rpm, 15, 15:44:23.820
8, rpm, 15, 15:44:23.884
9, rpm, 15, 15:44:23.946
10, rpm, 15, 15:44:23.946
11, rpm, 15, 15:44:24.066
12, rpm, 15, 15:44:24.139
13, rpm, 15, 15:44:24.217
14, rpm, 15, 15:44:24.290
15, rpm, 15, 15:44:24.366
16, rpm, 15, 15:44:24.445
17, rpm, 15, 15:44:24.519
18, rpm, 15, 15:44:24.596
19, rpm, 15, 15:44:24.675
20, rpm, 15, 15:44:24.765
21, rpm, 15, 15:44:24.841
22, rpm, 15, 15:44:24.925
23, rpm, 15, 15:44:25.005
24, rpm, 15, 15:44:25.084
25, rpm, 15, 15:44:25.160
26, rpm, 15, 15:44:25.241
27, rpm, 15, 15:44:25.321
28, rpm, 15, 15:44:25.399
29, rpm, 15, 15:44:25.475
30, rpm, 15, 15:44:25.550
31, rpm, 15, 15:44:25.625
32, rpm, 15, 15:44:25.705
33, rpm, 15, 15:44:25.784
34, rpm, 15, 15:44:25.857
35, rpm, 15, 15:44:25.857
36, rpm, 15, 15:44:26.021
37, rpm, 15, 15:44:26.097
38, rpm, 15, 15:44:26.181
39, rpm, 15, 15:44:26.258
40, rpm, 15, 15:44:26.338
41, rpm, 15, 15:44:26.417
42, rpm, 15, 15:44:26.495
43, rpm, 15, 15:44:26.495
44, rpm, 15, 15:44:26.651
45, rpm, 15, 15:44:26.733
46, rpm, 15, 15:44:26.816
47, rpm, 15, 15:44:26.896
48, rpm, 15, 15:44:26.896
49, rpm, 15, 15:44:27.048
50, rpm, 15, 15:44:27.126
51, rpm, 15, 15:44:27.199
52, rpm, 15, 15:44:27.275
53, rpm, 15, 15:44:27.351
54, rpm, 15, 15:44:27.439
55, rpm, 15, 15:44:27.518
56, rpm, 15, 15:44:27.598
57, rpm, 15, 15:44:27.676
58, rpm, 15, 15:44:27.754
59, rpm, 15, 15:44:27.829
60, rpm, 15, 15:44:27.907
61, rpm, 15, 15:44:27.990
62, rpm, 15, 15:44:28.071
63, rpm, 15, 15:44:28.152
64, rpm, 15, 15:44:28.233
65, rpm, 15, 15:44:28.310
66, rpm, 15, 15:44:28.386
67, rpm, 15, 15:44:28.465
68, rpm, 15, 15:44:28.547
69, rpm, 15, 15:44:28.626
70, rpm, 15, 15:44:28.709
71, rpm, 15, 15:44:28.785
72, rpm, 15, 15:44:28.865
73, rpm, 15, 15:44:28.939
74, rpm, 15, 15:44:29.016
75, rpm, 15, 15:44:29.096
76, rpm, 15, 15:44:29.170
77, rpm, 15, 15:44:29.246
78, rpm, 15, 15:44:29.324
79, rpm, 15, 15:44:29.399
80, rpm, 15, 15:44:29.488
81, rpm, 15, 15:44:29.599
82, rpm, 15, 15:44:29.696
83, rpm, 15, 15:44:29.696
84, rpm, 15, 15:44:29.846
85, rpm, 15, 15:44:29.927
86, rpm, 15, 15:44:30.006
87, rpm, 15, 15:44:30.081
88, rpm, 15, 15:44:30.160
89, rpm, 15, 15:44:30.250
90, rpm, 15, 15:44:30.333
91, rpm, 15, 15:44:30.333
92, rpm, 15, 15:44:30.487
93, rpm, 15, 15:44:30.566
94, rpm, 15, 15:44:30.641
95, rpm, 15, 15:44:30.718
96, rpm, 15, 15:44:30.798
97, rpm, 15, 15:44:30.879
98, rpm, 15, 15:44:30.959
99, rpm, 15, 15:44:31.038
100, rpm, 15, 15:44:31.111
101, rpm, 15, 15:44:31.190
102, rpm, 15, 15:44:31.269
103, rpm, 15, 15:44:31.347
104, rpm, 15, 15:44:31.425
105, rpm, 15, 15:44:31.499
106, rpm, 15, 15:44:31.574
107, rpm, 15, 15:44:31.650
108, rpm, 15, 15:44:31.736
109, rpm, 15, 15:44:31.820
110, rpm, 15, 15:44:31.901
111, rpm, 15, 15:44:31.982
112, rpm, 15, 15:44:32.059
113, rpm, 15, 15:44:32.137
114, rpm, 15, 15:44:32.216
115, rpm, 15, 15:44:32.297
116, rpm, 15, 15:44:32.378
117, rpm, 15, 15:44:32.461
118, rpm, 15, 15:44:32.538
119, rpm, 15, 15:44:32.617
120, rpm, 15, 15:44:32.698
121, rpm, 15, 15:44:32.774
122, rpm, 15, 15:44:32.848
123, rpm, 15, 15:44:32.928
124, rpm, 15, 15:44:33.005
125, rpm, 15, 15:44:33.081
126, rpm, 15, 15:44:33.159
127, rpm, 15, 15:44:33.246
128, rpm, 15, 15:44:33.325
129, rpm, 15, 15:44:33.402
130, rpm, 15, 15:44:33.555
131, rpm, 15, 15:44:33.637
132, rpm, 15, 15:44:33.721
133, rpm, 15, 15:44:33.802
134, rpm, 15, 15:44:33.880
135, rpm, 15, 15:44:33.957
136, rpm, 15, 15:44:34.036
137, rpm, 15, 15:44:34.119
138, rpm, 15, 15:44:34.204
139, rpm, 15, 15:44:34.280
140, rpm, 15, 15:44:34.356
141, rpm, 15, 15:44:34.429
142, rpm, 15, 15:44:34.505
143, rpm, 15, 15:44:34.578
144, rpm, 15, 15:44:34.659
145, rpm, 15, 15:44:34.737
146, rpm, 15, 15:44:34.737
147, rpm, 15, 15:44:34.886
148, rpm, 15, 15:44:34.966
149, rpm, 15, 15:44:35.046
150, rpm, 15, 15:44:35.120
151, rpm, 15, 15:44:35.196
152, rpm, 15, 15:44:35.270
153, rpm, 15, 15:44:35.346
154, rpm, 15, 15:44:35.421
155, rpm, 15, 15:44:35.497
156, rpm, 15, 15:44:35.570
157, rpm, 15, 15:44:35.646
158, rpm, 15, 15:44:35.728
159, rpm, 15, 15:44:35.808
160, rpm, 15, 15:44:35.892
161, rpm, 15, 15:44:35.971
162, rpm, 15, 15:44:36.046
163, rpm, 15, 15:44:36.118
164, rpm, 15, 15:44:36.200
165, rpm, 15, 15:44:36.280
166, rpm, 15, 15:44:36.363
167, rpm, 15, 15:44:36.440
168, rpm, 15, 15:44:36.521
169, rpm, 15, 15:44:36.596
170, rpm, 15, 15:44:36.671
171, rpm, 15, 15:44:36.753
172, rpm, 15, 15:44:36.826
173, rpm, 15, 15:44:36.899
174, rpm, 15, 15:44:37.354
175, rpm, 15, 15:44:37.452
176, rpm, 15, 15:44:37.452
177, rpm, 15, 15:44:37.600
178, rpm, 15, 15:44:37.678
179, rpm, 15, 15:44:37.755
180, rpm, 15, 15:44:37.835
181, rpm, 15, 15:44:37.926
1, current, -1, -1
2, current, 28.3, 15:44:23.504
3, current, 28.12, 15:44:23.566
4, current, 27.8, 15:44:23.629
5, current, 28.12, 15:44:23.694
6, current, 28.12, 15:44:23.694
7, current, 28.09, 15:44:23.820
8, current, 28.19, 15:44:23.884
9, current, 28.05, 15:44:23.946
10, current, 28.05, 15:44:23.946
11, current, 28.92, 15:44:24.066
12, current, 28.77, 15:44:24.139
13, current, 28.41, 15:44:24.217
14, current, 28.63, 15:44:24.290
15, current, 28.41, 15:44:24.366
16, current, 28.7, 15:44:24.445
17, current, 28.23, 15:44:24.519
18, current, 28.45, 15:44:24.596
19, current, 28.34, 15:44:24.675
20, current, 28.81, 15:44:24.765
21, current, 28.37, 15:44:24.841
22, current, 28.41, 15:44:24.925
23, current, 28.95, 15:44:25.005
24, current, 28.81, 15:44:25.084
25, current, 28.74, 15:44:25.160
26, current, 28.84, 15:44:25.241
27, current, 29.02, 15:44:25.321
28, current, 28.99, 15:44:25.399
29, current, 28.63, 15:44:25.475
30, current, 28.59, 15:44:25.550
31, current, 28.88, 15:44:25.625
32, current, 28.99, 15:44:25.705
33, current, 28.77, 15:44:25.784
34, current, 28.92, 15:44:25.857
35, current, 28.92, 15:44:25.857
36, current, 28.74, 15:44:26.021
37, current, 28.66, 15:44:26.097
38, current, 28.74, 15:44:26.181
39, current, 28.84, 15:44:26.258
40, current, 28.92, 15:44:26.338
41, current, 29.1, 15:44:26.417
42, current, 29.17, 15:44:26.495
43, current, 29.17, 15:44:26.495
44, current, 29.06, 15:44:26.651
45, current, 29.1, 15:44:26.733
46, current, 29.13, 15:44:26.816
47, current, 28.99, 15:44:26.896
48, current, 28.99, 15:44:26.896
49, current, 29.17, 15:44:27.048
50, current, 29.02, 15:44:27.126
51, current, 29.17, 15:44:27.199
52, current, 29.06, 15:44:27.275
53, current, 29.1, 15:44:27.351
54, current, 29.28, 15:44:27.439
55, current, 29.1, 15:44:27.518
56, current, 29.02, 15:44:27.598
57, current, 29.49, 15:44:27.676
58, current, 29.46, 15:44:27.754
59, current, 29.53, 15:44:27.829
60, current, 29.49, 15:44:27.907
61, current, 29.39, 15:44:27.990
62, current, 29.24, 15:44:28.071
63, current, 29.17, 15:44:28.152
64, current, 29.02, 15:44:28.233
65, current, 29.13, 15:44:28.310
66, current, 29.2, 15:44:28.386
67, current, 29.02, 15:44:28.465
68, current, 29.42, 15:44:28.547
69, current, 28.99, 15:44:28.626
70, current, 29.13, 15:44:28.709
71, current, 29.24, 15:44:28.785
72, current, 29.02, 15:44:28.865
73, current, 29.35, 15:44:28.939
74, current, 29.13, 15:44:29.016
75, current, 29.13, 15:44:29.096
