Driver instructions:

Strategy instructions:

Power 1:
1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 6, 13:04:10.848
4, throttle, 1, 13:04:11.067
5, throttle, 6, 13:04:11.286
6, throttle, 0, 13:04:11.507
7, throttle, 8, 13:04:11.725
8, throttle, 12, 13:04:11.946
9, throttle, 3, 13:04:12.166
10, throttle, 17, 13:04:12.389
11, throttle, 5, 13:04:12.609
12, throttle, 12, 13:04:12.828
13, throttle, 11, 13:04:13.048
14, throttle, 5, 13:04:13.274
15, throttle, 0, 13:04:13.496
16, throttle, 9, 13:04:13.719
17, throttle, 1, 13:04:13.950
18, throttle, 8, 13:04:14.182
19, throttle, 5, 13:04:14.416
20, throttle, 19, 13:04:14.649
21, throttle, 6, 13:04:14.880
22, throttle, 6, 13:04:15.113
23, throttle, 5, 13:04:15.347
24, throttle, 10, 13:04:15.580
25, throttle, 5, 13:04:15.814
26, throttle, 5, 13:04:16.048
27, throttle, 5, 13:04:16.282
28, throttle, 6, 13:04:16.515
29, throttle, 3, 13:04:16.746
30, throttle, 7, 13:04:16.978
31, throttle, 8, 13:04:17.212
32, throttle, 6, 13:04:17.444
33, throttle, 2, 13:04:17.677
34, throttle, 12, 13:04:17.910
35, throttle, 8, 13:04:18.143
36, throttle, 1, 13:04:18.376
37, throttle, 7, 13:04:18.609
38, throttle, 2, 13:04:18.840
39, throttle, 3, 13:04:19.073
40, throttle, 4, 13:04:19.304
41, throttle, 8, 13:04:19.544
42, throttle, 5, 13:04:19.766
43, throttle, 1, 13:04:19.988
44, throttle, 10, 13:04:20.208
45, throttle, 12, 13:04:20.428
46, throttle, 7, 13:04:21.082
47, throttle, 6, 13:04:21.317
48, throttle, 9, 13:04:21.548
49, throttle, 7, 13:04:21.779
50, throttle, 5, 13:04:22.010
51, throttle, 1, 13:04:22.241
52, throttle, 12, 13:04:22.472
53, throttle, 11, 13:04:22.704
54, throttle, 8, 13:04:22.935
55, throttle, 7, 13:04:23.166
56, throttle, 6, 13:04:23.397
57, throttle, 5, 13:04:23.630
58, throttle, 8, 13:04:23.860
59, throttle, 11, 13:04:24.091
60, throttle, 8, 13:04:24.326
61, throttle, 0, 13:04:24.558
62, throttle, 7, 13:04:24.791
63, throttle, 8, 13:04:25.023
64, throttle, 5, 13:04:25.255
65, throttle, 0, 13:04:25.486
66, throttle, 12, 13:04:25.717
67, throttle, 8, 13:04:25.948
68, throttle, 3, 13:04:26.178
69, throttle, 6, 13:04:26.409
70, throttle, 6, 13:04:26.644
71, throttle, 9, 13:04:26.876
72, throttle, 2, 13:04:27.106
73, throttle, 7, 13:04:27.337
74, throttle, 0, 13:04:27.570
75, throttle, 0, 13:04:27.800
76, throttle, 3, 13:04:28.039
77, throttle, 10, 13:04:28.270
78, throttle, 6, 13:04:28.502
79, throttle, 4, 13:04:28.724
80, throttle, 11, 13:04:28.955
81, throttle, 6, 13:04:29.186
82, throttle, 6, 13:04:29.417
83, throttle, 9, 13:04:29.644
84, throttle, 1, 13:04:29.875
85, throttle, 6, 13:04:30.106
86, throttle, 7, 13:04:30.338
87, throttle, 6, 13:04:30.570
88, throttle, 9, 13:04:30.801
89, throttle, 6, 13:04:31.034
90, throttle, 1, 13:04:31.535
91, throttle, 4, 13:04:31.766
92, throttle, 1, 13:04:31.998
93, throttle, 3, 13:04:32.228
94, throttle, 2, 13:04:32.459
95, throttle, 6, 13:04:32.690
96, throttle, 0, 13:04:32.920
97, throttle, 8, 13:04:33.150
98, throttle, 13, 13:04:33.380
99, throttle, 7, 13:04:33.613
100, throttle, 7, 13:04:33.845
101, throttle, 7, 13:04:34.077
102, throttle, 14, 13:04:34.309
103, throttle, 6, 13:04:34.540
104, throttle, 7, 13:04:34.768
105, throttle, 2, 13:04:35.001
106, throttle, 8, 13:04:35.232
107, throttle, 5, 13:04:35.465
108, throttle, 4, 13:04:35.697
109, throttle, 12, 13:04:35.929
110, throttle, 1, 13:04:36.161
111, throttle, 9, 13:04:36.393
112, throttle, 5, 13:04:36.623
113, throttle, 8, 13:04:36.855
114, throttle, 7, 13:04:37.196
115, throttle, 8, 13:04:37.428
116, throttle, 2, 13:04:37.660
117, throttle, 6, 13:04:37.891
118, throttle, 0, 13:04:38.123
119, throttle, 11, 13:04:38.355
120, throttle, 1, 13:04:38.587
121, throttle, 10, 13:04:38.817
122, throttle, 8, 13:04:39.049
123, throttle, 9, 13:04:39.277
124, throttle, 5, 13:04:39.508
125, throttle, 0, 13:04:39.740
126, throttle, 4, 13:04:39.972
127, throttle, 2, 13:04:40.203
128, throttle, 0, 13:04:40.436
129, throttle, 7, 13:04:40.668
130, throttle, 8, 13:04:40.900
131, throttle, 7, 13:04:41.132
132, throttle, 10, 13:04:41.363
133, throttle, 2, 13:04:42.185
134, throttle, 3, 13:04:42.418
135, throttle, 13, 13:04:42.648
136, throttle, 8, 13:04:42.882
137, throttle, 7, 13:04:43.114
138, throttle, 8, 13:04:43.345
139, throttle, 4, 13:04:43.575
140, throttle, 5, 13:04:43.808
141, throttle, 9, 13:04:44.038
142, throttle, 7, 13:04:44.270
143, throttle, 5, 13:04:44.501
144, throttle, 7, 13:04:44.733
145, throttle, 3, 13:04:44.965
146, throttle, 9, 13:04:45.196
147, throttle, 8, 13:04:45.429
148, throttle, 126, 13:04:45.661
149, throttle, 212, 13:04:45.893
150, throttle, 269, 13:04:46.125
151, throttle, 273, 13:04:46.359
152, throttle, 275, 13:04:46.590
153, throttle, 270, 13:04:46.822
154, throttle, 263, 13:04:47.052
155, throttle, 276, 13:04:47.283
156, throttle, 270, 13:04:47.515
157, throttle, 268, 13:04:47.748
158, throttle, 263, 13:04:47.980
159, throttle, 265, 13:04:48.212
160, throttle, 272, 13:04:48.444
161, throttle, 273, 13:04:48.675
162, throttle, 277, 13:04:48.900
163, throttle, 270, 13:04:49.131
164, throttle, 60, 13:04:49.362
165, throttle, 9, 13:04:49.595
166, throttle, 5, 13:04:49.828
167, throttle, 11, 13:04:50.059
168, throttle, 10, 13:04:50.291
169, throttle, 8, 13:04:50.522
170, throttle, 6, 13:04:50.754
171, throttle, 7, 13:04:50.984
172, throttle, 5, 13:04:51.214
173, throttle, 1, 13:04:51.446
174, throttle, 6, 13:04:51.680
175, throttle, 6, 13:04:51.912
176, throttle, 1, 13:04:52.143
177, throttle, 10, 13:04:52.594
178, throttle, 5, 13:04:52.826
179, throttle, 0, 13:04:53.054
180, throttle, 0, 13:04:53.286
181, throttle, 10, 13:04:53.518
182, throttle, 5, 13:04:53.749
183, throttle, 9, 13:04:53.981
184, throttle, 0, 13:04:54.213
185, throttle, 6, 13:04:54.444
186, throttle, 4, 13:04:54.676
187, throttle, 7, 13:04:54.907
188, throttle, 10, 13:04:55.152
189, throttle, 5, 13:04:55.383
190, throttle, 6, 13:04:55.615
191, throttle, 0, 13:04:55.847
192, throttle, 0, 13:04:56.079
193, throttle, 0, 13:04:56.310
194, throttle, 5, 13:04:56.542
195, throttle, 6, 13:04:56.773
196, throttle, 5, 13:04:57.005
197, throttle, 0, 13:04:57.238
198, throttle, 0, 13:04:57.470
199, throttle, 6, 13:04:57.702
200, throttle, 5, 13:04:57.931
201, throttle, 5, 13:04:58.163
202, throttle, 0, 13:04:58.393
203, throttle, 1, 13:04:58.625
204, throttle, 7, 13:04:58.858
205, throttle, 8, 13:04:59.089
206, throttle, 5, 13:04:59.320
207, throttle, 10, 13:04:59.552
208, throttle, 9, 13:04:59.784
209, throttle, 8, 13:05:00.014
210, throttle, 8, 13:05:00.244
211, throttle, 9, 13:05:00.475
212, throttle, 1, 13:05:00.708
213, throttle, 7, 13:05:00.940
214, throttle, 2, 13:05:01.172
215, throttle, 6, 13:05:01.405
216, throttle, 2, 13:05:01.637
217, throttle, 6, 13:05:01.868
218, throttle, 8, 13:05:02.100
219, throttle, 3, 13:05:02.332
220, throttle, 0, 13:05:02.560
221, throttle, 7, 13:05:02.994
222, throttle, 9, 13:05:03.269
223, throttle, 10, 13:05:03.502
224, throttle, 7, 13:05:03.735
225, throttle, 7, 13:05:03.969
226, throttle, 6, 13:05:04.200
227, throttle, 5, 13:05:04.431
228, throttle, 5, 13:05:04.663
229, throttle, 6, 13:05:04.896
230, throttle, 0, 13:05:05.127
231, throttle, 2, 13:05:05.358
232, throttle, 5, 13:05:05.590
233, throttle, 0, 13:05:05.822
234, throttle, 4, 13:05:06.054
235, throttle, 5, 13:05:06.286
236, throttle, 0, 13:05:06.517
237, throttle, 6, 13:05:06.750
238, throttle, 1, 13:05:06.981
239, throttle, 6, 13:05:07.213
240, throttle, 7, 13:05:07.444
241, throttle, 8, 13:05:07.672
242, throttle, 5, 13:05:07.906
243, throttle, 6, 13:05:08.136
244, throttle, 0, 13:05:08.367
245, throttle, 6, 13:05:08.600
246, throttle, 0, 13:05:08.832
247, throttle, 7, 13:05:09.064
248, throttle, 11, 13:05:09.296
249, throttle, 7, 13:05:09.528
250, throttle, 4, 13:05:09.760
251, throttle, 1, 13:05:09.989
252, throttle, 9, 13:05:10.221
253, throttle, 0, 13:05:10.453
254, throttle, 5, 13:05:10.684
255, throttle, 6, 13:05:10.917
256, throttle, 6, 13:05:11.148
257, throttle, 1, 13:05:11.380
258, throttle, 0, 13:05:11.612
259, throttle, 7, 13:05:11.844
260, throttle, 0, 13:05:12.076
261, throttle, 12, 13:05:12.304
262, throttle, 3, 13:05:12.537
263, throttle, 9, 13:05:12.769
264, throttle, 2, 13:05:13.001
265, throttle, 0, 13:05:13.437
266, throttle, 0, 13:05:13.669
267, throttle, 3, 13:05:13.902
268, throttle, 1, 13:05:14.131
269, throttle, 6, 13:05:14.361
270, throttle, 2, 13:05:14.593
271, throttle, 0, 13:05:14.824
272, throttle, 0, 13:05:15.056
273, throttle, 0, 13:05:15.288
274, throttle, 1, 13:05:15.520
275, throttle, 11, 13:05:15.751
276, throttle, 7, 13:05:15.982
277, throttle, 2, 13:05:16.213
278, throttle, 6, 13:05:16.441
279, throttle, 0, 13:05:16.672
280, throttle, 12, 13:05:16.904
281, throttle, 10, 13:05:17.134
282, throttle, 9, 13:05:17.366
283, throttle, 1, 13:05:17.598
284, throttle, 6, 13:05:17.830
285, throttle, 9, 13:05:18.064
286, throttle, 2, 13:05:18.296
287, throttle, 8, 13:05:18.527
288, throttle, 7, 13:05:18.755
289, throttle, 5, 13:05:18.984
290, throttle, 10, 13:05:19.216
291, throttle, 1, 13:05:19.448
292, throttle, 5, 13:05:19.681
293, throttle, 5, 13:05:19.910
294, throttle, 3, 13:05:20.143
295, throttle, 5, 13:05:20.375
296, throttle, 1, 13:05:20.607
297, throttle, 6, 13:05:20.837
298, throttle, 0, 13:05:21.070
299, throttle, 10, 13:05:21.301
300, throttle, 1, 13:05:21.534
301, throttle, 0, 13:05:21.766
302, throttle, 3, 13:05:21.997
303, throttle, 1, 13:05:22.230
304, throttle, 6, 13:05:22.457
305, throttle, 1, 13:05:22.690
306, throttle, 0, 13:05:22.918
307, throttle, 7, 13:05:23.146
308, throttle, 1, 13:05:23.378
309, throttle, 3, 13:05:23.838
310, throttle, 6, 13:05:24.069
311, throttle, 6, 13:05:24.300
312, throttle, 6, 13:05:24.533
313, throttle, 0, 13:05:24.759
314, throttle, 6, 13:05:24.985
315, throttle, 6, 13:05:25.210
316, throttle, 2, 13:05:25.442
317, throttle, 6, 13:05:25.670
318, throttle, 6, 13:05:25.899
319, throttle, 6, 13:05:26.131
320, throttle, 0, 13:05:26.363
321, throttle, 6, 13:05:26.600
322, throttle, 0, 13:05:26.832
323, throttle, 0, 13:05:27.069
324, throttle, 0, 13:05:27.296
325, throttle, 1, 13:05:27.528
326, throttle, 8, 13:05:27.758
327, throttle, 3, 13:05:27.991
328, throttle, 0, 13:05:28.222
329, throttle, 11, 13:05:28.448
330, throttle, 0, 13:05:28.681
331, throttle, 9, 13:05:28.912
332, throttle, 11, 13:05:29.144
333, throttle, 2, 13:05:29.375
334, throttle, 9, 13:05:29.607
335, throttle, 5, 13:05:29.838
336, throttle, 6, 13:05:30.071
337, throttle, 2, 13:05:30.297
338, throttle, 5, 13:05:30.527
339, throttle, 3, 13:05:30.759
340, throttle, 4, 13:05:30.991
341, throttle, 0, 13:05:31.223
342, throttle, 8, 13:05:31.454
343, throttle, 8, 13:05:31.679
344, throttle, 0, 13:05:31.912
345, throttle, 2, 13:05:32.138
346, throttle, 6, 13:05:32.371
347, throttle, 0, 13:05:32.603
348, throttle, 6, 13:05:32.835
349, throttle, 1, 13:05:33.067
350, throttle, 0, 13:05:33.297
351, throttle, 0, 13:05:33.530
352, throttle, 11, 13:05:33.757
353, throttle, 0, 13:05:34.533
354, throttle, 1, 13:05:34.763
355, throttle, 0, 13:05:34.997
356, throttle, 2, 13:05:35.229
357, throttle, 2, 13:05:35.457
358, throttle, 0, 13:05:35.689
359, throttle, 0, 13:05:35.921
360, throttle, 10, 13:05:36.153
361, throttle, 0, 13:05:36.384
362, throttle, 6, 13:05:36.616
363, throttle, 1, 13:05:36.849
364, throttle, 7, 13:05:37.081
365, throttle, 1, 13:05:37.313
366, throttle, 1, 13:05:37.540
367, throttle, 0, 13:05:37.767
368, throttle, 7, 13:05:37.999
369, throttle, 5, 13:05:38.231
370, throttle, 6, 13:05:38.463
371, throttle, 11, 13:05:38.689
372, throttle, 9, 13:05:38.916
373, throttle, 5, 13:05:39.148
374, throttle, 9, 13:05:39.380
375, throttle, 2, 13:05:39.611
376, throttle, 9, 13:05:39.839
377, throttle, 15, 13:05:40.066
378, throttle, 2, 13:05:40.298
379, throttle, 6, 13:05:40.530
380, throttle, 0, 13:05:40.762
381, throttle, 0, 13:05:40.988
382, throttle, 1, 13:05:41.221
383, throttle, 0, 13:05:41.452
384, throttle, 1, 13:05:41.684
385, throttle, 0, 13:05:41.912
386, throttle, 6, 13:05:42.143
387, throttle, 11, 13:05:42.374
388, throttle, 0, 13:05:42.606
389, throttle, 0, 13:05:42.837
390, throttle, 2, 13:05:43.069
391, throttle, 2, 13:05:43.301
392, throttle, 8, 13:05:43.533
393, throttle, 6, 13:05:43.765
394, throttle, 0, 13:05:43.990
395, throttle, 0, 13:05:44.223
396, throttle, 5, 13:05:44.456
397, throttle, 5, 13:05:44.919
398, throttle, 10, 13:05:45.150
399, throttle, 0, 13:05:45.376
400, throttle, 1, 13:05:45.608
401, throttle, 0, 13:05:45.840
