0	0	0	0.05	0.09	0	0.0	00422.577364	5159.968083	0.00719785690308	01:49:12.767
0	0	0	0.05	0.09	0	0.0	00422.577362	5159.968082	0.00655317306519	01:49:12.774
0	0	0	0.10	0.31	0	0.0	00422.577362	5159.968081	0.00675511360168	01:49:12.781
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.00580716133118	01:49:12.788
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000272035598755	01:49:12.793
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.00023889541626	01:49:12.794
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000231981277466	01:49:12.794
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000226974487305	01:49:12.794
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000224113464355	01:49:12.795
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000227212905884	01:49:12.795
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000226974487305	01:49:12.795
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000225067138672	01:49:12.795
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000226974487305	01:49:12.795
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000226020812988	01:49:12.796
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000226020812988	01:49:12.796
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000226020812988	01:49:12.796
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000241041183472	01:49:12.796
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000240087509155	01:49:12.797
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000244140625	01:49:12.797
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000235080718994	01:49:12.797
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000237941741943	01:49:12.797
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000237941741943	01:49:12.798
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000240087509155	01:49:12.798
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000372886657715	01:49:12.798
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000263929367065	01:49:12.799
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000241994857788	01:49:12.799
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000241041183472	01:49:12.799
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000246047973633	01:49:12.799
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000236988067627	01:49:12.800
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000234842300415	01:49:12.800
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000241041183472	01:49:12.800
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000252962112427	01:49:12.800
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000270128250122	01:49:12.801
0	0	0	0.10	0.31	0	0.0	00422.577361	5159.968080	0.000250101089478	01:49:12.801
