1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, -1, -1
4, throttle, -1, -1
5, throttle, -1, -1
6, throttle, -1, -1
7, throttle, -1, -1
8, throttle, -1, -1
9, throttle, -1, -1
10, throttle, -1, -1
11, throttle, -1, -1
12, throttle, -1, -1
13, throttle, -1, -1
14, throttle, -1, -1
15, throttle, -1, -1
16, throttle, -1, -1
17, throttle, -1, -1
18, throttle, -1, -1
19, throttle, -1, -1
20, throttle, -1, -1
21, throttle, -1, -1
22, throttle, -1, -1
23, throttle, -1, -1
24, throttle, -1, -1
25, throttle, -1, -1
26, throttle, -1, -1
27, throttle, -1, -1
28, throttle, -1, -1
29, throttle, -1, -1
30, throttle, -1, -1
31, throttle, -1, -1
32, throttle, -1, -1
33, throttle, -1, -1
34, throttle, -1, -1
35, throttle, -1, -1
36, throttle, -1, -1
37, throttle, -1, -1
38, throttle, -1, -1
39, throttle, -1, -1
40, throttle, -1, -1
41, throttle, -1, -1
42, throttle, -1, -1
43, throttle, -1, -1
44, throttle, -1, -1
45, throttle, -1, -1
46, throttle, -1, -1
47, throttle, -1, -1
48, throttle, -1, -1
49, throttle, -1, -1
50, throttle, -1, -1
51, throttle, -1, -1
52, throttle, -1, -1
53, throttle, -1, -1
54, throttle, -1, -1
55, throttle, -1, -1
56, throttle, -1, -1
57, throttle, -1, -1
58, throttle, -1, -1
59, throttle, -1, -1
60, throttle, -1, -1
61, throttle, -1, -1
62, throttle, -1, -1
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, -1, -1
9, rpm, -1, -1
10, rpm, -1, -1
11, rpm, -1, -1
12, rpm, -1, -1
13, rpm, -1, -1
14, rpm, -1, -1
15, rpm, -1, -1
16, rpm, -1, -1
17, rpm, -1, -1
18, rpm, -1, -1
19, rpm, -1, -1
20, rpm, -1, -1
21, rpm, -1, -1
22, rpm, -1, -1
23, rpm, -1, -1
24, rpm, -1, -1
25, rpm, -1, -1
26, rpm, -1, -1
27, rpm, -1, -1
28, rpm, -1, -1
29, rpm, -1, -1
30, rpm, -1, -1
31, rpm, -1, -1
32, rpm, -1, -1
33, rpm, -1, -1
34, rpm, -1, -1
35, rpm, -1, -1
36, rpm, -1, -1
37, rpm, -1, -1
38, rpm, -1, -1
39, rpm, -1, -1
40, rpm, -1, -1
41, rpm, -1, -1
42, rpm, -1, -1
43, rpm, -1, -1
44, rpm, -1, -1
45, rpm, -1, -1
46, rpm, -1, -1
47, rpm, -1, -1
48, rpm, -1, -1
49, rpm, -1, -1
50, rpm, -1, -1
51, rpm, -1, -1
52, rpm, -1, -1
53, rpm, -1, -1
54, rpm, -1, -1
55, rpm, -1, -1
56, rpm, -1, -1
57, rpm, -1, -1
58, rpm, -1, -1
59, rpm, -1, -1
60, rpm, -1, -1
61, rpm, -1, -1
62, rpm, -1, -1
1, current, -1, -1
2, current, -1, -1
3, current, -1, -1
4, current, -1, -1
5, current, -1, -1
6, current, -1, -1
7, current, -1, -1
8, current, -1, -1
9, current, -1, -1
10, current, -1, -1
11, current, -1, -1
12, current, -1, -1
13, current, -1, -1
14, current, -1, -1
15, current, -1, -1
16, current, -1, -1
17, current, -1, -1
18, current, -1, -1
19, current, -1, -1
20, current, -1, -1
21, current, -1, -1
22, current, -1, -1
23, current, -1, -1
24, current, -1, -1
25, current, -1, -1
26, current, -1, -1
27, current, -1, -1
28, current, -1, -1
29, current, -1, -1
30, current, -1, -1
31, current, -1, -1
32, current, -1, -1
33, current, -1, -1
34, current, -1, -1
35, current, -1, -1
36, current, -1, -1
37, current, -1, -1
38, current, -1, -1
39, current, -1, -1
40, current, -1, -1
41, current, -1, -1
42, current, -1, -1
43, current, -1, -1
44, current, -1, -1
45, current, -1, -1
46, current, -1, -1
47, current, -1, -1
48, current, -1, -1
49, current, -1, -1
50, current, -1, -1
51, current, -1, -1
52, current, -1, -1
53, current, -1, -1
54, current, -1, -1
55, current, -1, -1
56, current, -1, -1
57, current, -1, -1
58, current, -1, -1
59, current, -1, -1
60, current, -1, -1
61, current, -1, -1
62, current, -1, -1
1, votlage, -1, -1
2, votlage, -1, -1
3, votlage, -1, -1
4, votlage, -1, -1
5, votlage, -1, -1
6, votlage, -1, -1
7, votlage, -1, -1
8, votlage, -1, -1
9, votlage, -1, -1
10, votlage, -1, -1
11, votlage, -1, -1
12, votlage, -1, -1
13, votlage, -1, -1
14, votlage, -1, -1
15, votlage, -1, -1
16, votlage, -1, -1
17, votlage, -1, -1
18, votlage, -1, -1
19, votlage, -1, -1
20, votlage, -1, -1
21, votlage, -1, -1
22, votlage, -1, -1
23, votlage, -1, -1
24, votlage, -1, -1
25, votlage, -1, -1
26, votlage, -1, -1
27, votlage, -1, -1
28, votlage, -1, -1
29, votlage, -1, -1
30, votlage, -1, -1
31, votlage, -1, -1
32, votlage, -1, -1
33, votlage, -1, -1
34, votlage, -1, -1
35, votlage, -1, -1
36, votlage, -1, -1
37, votlage, -1, -1
38, votlage, -1, -1
39, votlage, -1, -1
40, votlage, -1, -1
41, votlage, -1, -1
42, votlage, -1, -1
43, votlage, -1, -1
44, votlage, -1, -1
45, votlage, -1, -1
46, votlage, -1, -1
47, votlage, -1, -1
48, votlage, -1, -1
49, votlage, -1, -1
50, votlage, -1, -1
51, votlage, -1, -1
52, votlage, -1, -1
53, votlage, -1, -1
54, votlage, -1, -1
55, votlage, -1, -1
56, votlage, -1, -1
57, votlage, -1, -1
58, votlage, -1, -1
59, votlage, -1, -1
60, votlage, -1, -1
61, votlage, -1, -1
62, votlage, -1, -1
1, 00201.114124, 4903.244608, 0.0, 00:58:46.864
2, 00201.114124, 4903.244608, 0.0, 00:58:46.939
3, 00201.114129, 4903.244610, 0.0, 00:58:47.012
4, 00201.114131, 4903.244613, 0.0, 00:58:47.082
5, 00201.114131, 4903.244613, 0.0, 00:58:47.164
6, 00201.114131, 4903.244613, 0.0, 00:58:47.226
7, 00201.114131, 4903.244613, 0.0, 00:58:47.295
8, 00201.114131, 4903.244613, 0.0, 00:58:47.356
9, 00201.114131, 4903.244613, 0.0, 00:58:47.419
10, 00201.114131, 4903.244613, 0.0, 00:58:47.483
11, 00201.114131, 4903.244613, 0.0, 00:58:47.543
12, 00201.114131, 4903.244613, 0.0, 00:58:47.606
13, 00201.114131, 4903.244613, 0.0, 00:58:47.670
14, 00201.114131, 4903.244613, 0.0, 00:58:47.745
15, 00201.114131, 4903.244613, 0.0, 00:58:47.822
16, 00201.114131, 4903.244613, 0.0, 00:58:47.882
17, 00201.114131, 4903.244613, 0.0, 00:58:47.954
18, 00201.114131, 4903.244613, 0.0, 00:58:48.015
19, 00201.114131, 4903.244613, 0.0, 00:58:48.081
20, 00201.114131, 4903.244613, 0.0, 00:58:48.146
21, 00201.114131, 4903.244613, 0.0, 00:58:48.222
22, 00201.114126, 4903.244611, 0.0, 00:58:48.296
23, 00201.114126, 4903.244611, 0.0, 00:58:48.377
24, 00201.114126, 4903.244611, 0.0, 00:58:48.462
25, 00201.114126, 4903.244611, 0.0, 00:58:48.535
26, 00201.114126, 4903.244611, 0.0, 00:58:48.616
27, 00201.114126, 4903.244611, 0.0, 00:58:48.698
28, 00201.114126, 4903.244611, 0.0, 00:58:48.772
29, 00201.114126, 4903.244611, 0.0, 00:58:48.835
30, 00201.114126, 4903.244611, 0.0, 00:58:48.903
31, 00201.114126, 4903.244611, 0.0, 00:58:48.966
32, 00201.114126, 4903.244611, 0.0, 00:58:49.036
33, 00201.114126, 4903.244611, 0.0, 00:58:49.099
34, 00201.114126, 4903.244611, 0.0, 00:58:49.172
35, 00201.114126, 4903.244611, 0.0, 00:58:49.244
36, 00201.114126, 4903.244611, 0.0, 00:58:49.316
37, 00201.114126, 4903.244611, 0.0, 00:58:49.407
38, 00201.114126, 4903.244611, 0.0, 00:58:49.482
39, 00201.114124, 4903.244610, 0.0, 00:58:49.542
40, 00201.114124, 4903.244610, 0.0, 00:58:49.630
41, 00201.114124, 4903.244610, 0.0, 00:58:49.701
42, 00201.114124, 4903.244610, 0.0, 00:58:49.780
43, 00201.114124, 4903.244610, 0.0, 00:58:49.854
44, 00201.114124, 4903.244610, 0.0, 00:58:49.915
45, 00201.114124, 4903.244610, 0.0, 00:58:49.981
46, 00201.114124, 4903.244610, 0.0, 00:58:50.047
47, 00201.114124, 4903.244610, 0.0, 00:58:50.200
48, 00201.114124, 4903.244610, 0.0, 00:58:50.265
49, 00201.114124, 4903.244610, 0.0, 00:58:50.336
50, 00201.114124, 4903.244610, 0.0, 00:58:50.406
51, 00201.114124, 4903.244610, 0.0, 00:58:50.471
52, 00201.114124, 4903.244610, 0.0, 00:58:50.536
53, 00201.114124, 4903.244610, 0.0, 00:58:50.601
54, 00201.114124, 4903.244610, 0.0, 00:58:50.683
55, 00201.114122, 4903.244609, 0.0, 00:58:50.743
56, 00201.114122, 4903.244609, 0.0, 00:58:50.815
57, 00201.114122, 4903.244609, 0.0, 00:58:50.882
58, 00201.114122, 4903.244609, 0.0, 00:58:50.951
59, 00201.114122, 4903.244609, 0.0, 00:58:51.016
60, 00201.114122, 4903.244609, 0.0, 00:58:51.091
61, 00201.114122, 4903.244609, 0.0, 00:58:51.161
62, 00201.114122, 4903.244609, 0.0, 00:58:51.230
