1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 4, 15:17:15.079
4, throttle, 13, 15:17:15.424
5, throttle, 2, 15:17:15.766
6, throttle, 1, 15:17:16.110
7, throttle, 13, 15:17:16.510
8, throttle, 9, 15:17:16.861
9, throttle, 4, 15:17:17.226
10, throttle, 7, 15:17:17.592
11, throttle, 7, 15:17:17.959
12, throttle, 4, 15:17:18.325
13, throttle, 6, 15:17:18.690
14, throttle, 5, 15:17:19.055
15, throttle, 5, 15:17:19.420
16, throttle, 6, 15:17:19.785
17, throttle, 12, 15:17:20.152
18, throttle, 8, 15:17:20.753
19, throttle, 0, 15:17:21.089
20, throttle, 1, 15:17:21.428
21, throttle, 9, 15:17:21.773
22, throttle, 6, 15:17:22.142
23, throttle, 4, 15:17:22.505
24, throttle, 9, 15:17:22.870
25, throttle, 1, 15:17:23.234
26, throttle, 7, 15:17:23.635
27, throttle, 7, 15:17:23.996
28, throttle, 8, 15:17:24.359
29, throttle, 9, 15:17:24.933
30, throttle, 9, 15:17:25.298
31, throttle, 5, 15:17:25.668
32, throttle, 3, 15:17:26.028
33, throttle, 6, 15:17:26.389
34, throttle, 8, 15:17:26.771
35, throttle, 6, 15:17:27.431
36, throttle, 1, 15:17:27.810
37, throttle, 2, 15:17:28.168
38, throttle, 9, 15:17:28.504
39, throttle, 1, 15:17:28.843
40, throttle, 7, 15:17:29.193
41, throttle, 1, 15:17:29.534
42, throttle, 3, 15:17:29.873
43, throttle, 5, 15:17:30.214
44, throttle, 9, 15:17:30.551
45, throttle, 2, 15:17:30.889
46, throttle, 5, 15:17:31.229
47, throttle, 0, 15:17:31.572
48, throttle, 8, 15:17:31.934
49, throttle, 8, 15:17:32.301
50, throttle, 9, 15:17:32.667
51, throttle, 4, 15:17:33.298
52, throttle, 4, 15:17:33.676
53, throttle, 5, 15:17:34.040
54, throttle, 5, 15:17:34.406
55, throttle, 11, 15:17:34.770
56, throttle, 11, 15:17:35.221
57, throttle, 6, 15:17:35.585
58, throttle, 5, 15:17:35.948
59, throttle, 10, 15:17:36.314
60, throttle, 5, 15:17:36.678
61, throttle, 8, 15:17:37.043
62, throttle, 5, 15:17:37.409
63, throttle, 1, 15:17:37.783
64, throttle, 10, 15:17:38.158
65, throttle, 5, 15:17:38.522
66, throttle, 9, 15:17:38.884
67, throttle, 6, 15:17:39.247
68, throttle, 11, 15:17:39.829
69, throttle, 8, 15:17:40.179
70, throttle, 4, 15:17:40.519
71, throttle, 8, 15:17:40.858
72, throttle, 3, 15:17:41.194
73, throttle, 3, 15:17:41.535
74, throttle, 8, 15:17:41.889
75, throttle, 7, 15:17:42.326
76, throttle, 7, 15:17:42.690
77, throttle, 9, 15:17:43.073
78, throttle, 5, 15:17:43.436
79, throttle, 10, 15:17:43.801
80, throttle, 4, 15:17:44.163
81, throttle, 7, 15:17:44.531
82, throttle, 5, 15:17:44.896
83, throttle, 6, 15:17:45.402
84, throttle, 8, 15:17:45.784
85, throttle, 7, 15:17:46.347
86, throttle, 4, 15:17:46.688
87, throttle, 4, 15:17:47.059
88, throttle, 6, 15:17:47.433
89, throttle, 4, 15:17:47.800
90, throttle, 7, 15:17:48.170
91, throttle, 4, 15:17:48.604
92, throttle, 12, 15:17:48.971
93, throttle, 8, 15:17:49.339
94, throttle, 10, 15:17:49.721
95, throttle, 6, 15:17:50.092
96, throttle, 11, 15:17:50.467
97, throttle, 5, 15:17:50.839
98, throttle, 9, 15:17:51.216
99, throttle, 6, 15:17:51.608
100, throttle, 9, 15:17:51.979
101, throttle, 8, 15:17:52.543
102, throttle, 6, 15:17:52.885
103, throttle, 5, 15:17:53.227
104, throttle, 4, 15:17:53.582
105, throttle, 11, 15:17:53.920
106, throttle, 5, 15:17:54.264
107, throttle, 6, 15:17:54.604
108, throttle, 6, 15:17:54.945
109, throttle, 4, 15:17:55.282
110, throttle, 11, 15:17:55.760
111, throttle, 3, 15:17:56.118
112, throttle, 7, 15:17:56.484
113, throttle, 4, 15:17:56.847
114, throttle, 12, 15:17:57.216
115, throttle, 9, 15:17:57.588
116, throttle, 5, 15:17:57.949
117, throttle, 8, 15:17:58.313
118, throttle, 4, 15:17:58.918
119, throttle, 3, 15:17:59.257
120, throttle, 3, 15:17:59.601
121, throttle, 3, 15:17:59.937
122, throttle, 9, 15:18:00.278
123, throttle, 5, 15:18:00.614
124, throttle, 1, 15:18:00.953
125, throttle, 8, 15:18:01.298
126, throttle, 11, 15:18:01.636
127, throttle, 12, 15:18:01.996
128, throttle, 10, 15:18:02.355
129, throttle, 7, 15:18:02.744
130, throttle, 4, 15:18:03.106
131, throttle, 12, 15:18:03.470
132, throttle, 6, 15:18:03.835
133, throttle, 0, 15:18:04.310
134, throttle, 5, 15:18:04.693
135, throttle, 5, 15:18:05.261
136, throttle, 9, 15:18:05.597
137, throttle, 11, 15:18:06.500
138, throttle, 5, 15:18:06.863
139, throttle, 5, 15:18:07.227
140, throttle, 14, 15:18:07.594
141, throttle, 12, 15:18:07.969
142, throttle, 4, 15:18:08.332
143, throttle, 4, 15:18:08.694
144, throttle, 2, 15:18:09.100
145, throttle, 4, 15:18:09.460
146, throttle, 8, 15:18:09.820
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, 47, 15:17:16.861
9, rpm, 47, 15:17:16.861
10, rpm, 37, 15:17:17.592
11, rpm, 37, 15:17:17.592
12, rpm, 34, 15:17:18.325
13, rpm, 34, 15:17:18.325
14, rpm, 34, 15:17:18.325
15, rpm, 32, 15:17:19.420
16, rpm, 32, 15:17:19.420
17, rpm, 32, 15:17:19.420
18, rpm, 28, 15:17:20.753
19, rpm, 28, 15:17:20.753
20, rpm, 25, 15:17:21.428
21, rpm, 25, 15:17:21.428
22, rpm, 25, 15:17:21.428
23, rpm, 25, 15:17:21.428
24, rpm, 21, 15:17:22.870
25, rpm, 21, 15:17:22.870
26, rpm, 21, 15:17:22.870
27, rpm, 21, 15:17:22.870
28, rpm, 21, 15:17:22.870
29, rpm, 16, 15:17:24.933
30, rpm, 16, 15:17:24.933
31, rpm, 16, 15:17:24.933
32, rpm, 16, 15:17:24.933
33, rpm, 16, 15:17:24.933
34, rpm, 16, 15:17:24.933
35, rpm, 16, 15:17:24.933
36, rpm, 9, 15:17:27.810
37, rpm, 9, 15:17:27.810
38, rpm, 9, 15:17:27.810
39, rpm, 9, 15:17:27.810
40, rpm, 9, 15:17:27.810
41, rpm, 9, 15:17:27.810
42, rpm, 9, 15:17:27.810
43, rpm, 9, 15:17:27.810
44, rpm, 9, 15:17:27.810
45, rpm, 9, 15:17:27.810
46, rpm, 9, 15:17:27.810
47, rpm, 9, 15:17:27.810
48, rpm, 9, 15:17:27.810
49, rpm, 9, 15:17:27.810
50, rpm, 9, 15:17:27.810
51, rpm, 9, 15:17:27.810
52, rpm, 9, 15:17:27.810
53, rpm, 9, 15:17:27.810
54, rpm, 9, 15:17:27.810
55, rpm, 9, 15:17:27.810
56, rpm, 9, 15:17:27.810
57, rpm, 9, 15:17:27.810
58, rpm, 9, 15:17:27.810
59, rpm, 9, 15:17:27.810
60, rpm, 9, 15:17:27.810
61, rpm, 9, 15:17:27.810
62, rpm, 9, 15:17:27.810
63, rpm, 9, 15:17:27.810
64, rpm, 9, 15:17:27.810
65, rpm, 9, 15:17:27.810
66, rpm, 9, 15:17:27.810
67, rpm, 9, 15:17:27.810
68, rpm, 9, 15:17:27.810
69, rpm, 9, 15:17:27.810
70, rpm, 9, 15:17:27.810
71, rpm, 9, 15:17:27.810
72, rpm, 9, 15:17:27.810
73, rpm, 9, 15:17:27.810
74, rpm, 9, 15:17:27.810
75, rpm, 9, 15:17:27.810
76, rpm, 9, 15:17:27.810
77, rpm, 9, 15:17:27.810
78, rpm, 9, 15:17:27.810
79, rpm, 9, 15:17:27.810
80, rpm, 9, 15:17:27.810
81, rpm, 9, 15:17:27.810
82, rpm, 9, 15:17:27.810
83, rpm, 9, 15:17:27.810
84, rpm, 9, 15:17:27.810
85, rpm, 9, 15:17:27.810
86, rpm, 9, 15:17:27.810
87, rpm, 9, 15:17:27.810
88, rpm, 9, 15:17:27.810
89, rpm, 9, 15:17:27.810
90, rpm, 9, 15:17:27.810
91, rpm, 9, 15:17:27.810
92, rpm, 9, 15:17:27.810
93, rpm, 9, 15:17:27.810
94, rpm, 9, 15:17:27.810
95, rpm, 9, 15:17:27.810
96, rpm, 9, 15:17:27.810
97, rpm, 9, 15:17:27.810
98, rpm, 9, 15:17:27.810
99, rpm, 9, 15:17:27.810
100, rpm, 9, 15:17:27.810
101, rpm, 9, 15:17:27.810
102, rpm, 9, 15:17:27.810
103, rpm, 9, 15:17:27.810
104, rpm, 9, 15:17:27.810
105, rpm, 9, 15:17:27.810
106, rpm, 9, 15:17:27.810
107, rpm, 9, 15:17:27.810
108, rpm, 9, 15:17:27.810
109, rpm, 9, 15:17:27.810
