1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 0, 15:12:00.033
4, throttle, 3, 15:12:00.382
5, throttle, 14, 15:12:00.740
6, throttle, 5, 15:12:01.127
7, throttle, 5, 15:12:01.471
8, throttle, 2, 15:12:01.812
9, throttle, 11, 15:12:02.170
10, throttle, 17, 15:12:02.514
11, throttle, 4, 15:12:02.890
12, throttle, 10, 15:12:03.264
13, throttle, 5, 15:12:03.642
14, throttle, 16, 15:12:04.027
15, throttle, 6, 15:12:04.392
16, throttle, 0, 15:12:04.766
17, throttle, 15, 15:12:05.133
18, throttle, 6, 15:12:05.809
19, throttle, 6, 15:12:06.164
20, throttle, 4, 15:12:06.511
21, throttle, 12, 15:12:06.859
22, throttle, 1, 15:12:07.204
23, throttle, 0, 15:12:07.550
24, throttle, 2, 15:12:07.895
25, throttle, 0, 15:12:08.251
26, throttle, 13, 15:12:08.606
27, throttle, 4, 15:12:08.972
28, throttle, 2, 15:12:09.340
29, throttle, 11, 15:12:09.904
30, throttle, 2, 15:12:10.274
31, throttle, 11, 15:12:10.641
32, throttle, 12, 15:12:11.007
33, throttle, 7, 15:12:11.495
34, throttle, 3, 15:12:11.879
35, throttle, 3, 15:12:12.473
36, throttle, 14, 15:12:12.815
37, throttle, 0, 15:12:13.157
38, throttle, 0, 15:12:13.498
39, throttle, 8, 15:12:13.852
40, throttle, 10, 15:12:14.230
41, throttle, 10, 15:12:14.609
42, throttle, 4, 15:12:15.132
43, throttle, 11, 15:12:15.542
44, throttle, 5, 15:12:15.953
45, throttle, 6, 15:12:16.363
46, throttle, 8, 15:12:16.785
47, throttle, 11, 15:12:17.152
48, throttle, 5, 15:12:17.519
49, throttle, 11, 15:12:17.886
50, throttle, 11, 15:12:18.301
51, throttle, 2, 15:12:18.920
52, throttle, 11, 15:12:19.367
53, throttle, 1, 15:12:19.757
54, throttle, 6, 15:12:20.295
55, throttle, 4, 15:12:20.682
56, throttle, 11, 15:12:21.061
57, throttle, 10, 15:12:21.433
58, throttle, 11, 15:12:21.874
59, throttle, 7, 15:12:22.277
60, throttle, 2, 15:12:22.647
61, throttle, 2, 15:12:23.050
62, throttle, 6, 15:12:23.435
63, throttle, 6, 15:12:23.807
64, throttle, 7, 15:12:24.178
65, throttle, 4, 15:12:24.568
66, throttle, 6, 15:12:24.976
67, throttle, 10, 15:12:25.348
68, throttle, 2, 15:12:26.047
69, throttle, 13, 15:12:26.390
70, throttle, 5, 15:12:26.741
71, throttle, 8, 15:12:27.181
72, throttle, 5, 15:12:27.609
73, throttle, 9, 15:12:27.984
74, throttle, 5, 15:12:28.363
75, throttle, 2, 15:12:28.781
76, throttle, 11, 15:12:29.156
77, throttle, 6, 15:12:29.526
78, throttle, 5, 15:12:29.926
79, throttle, 6, 15:12:30.367
80, throttle, 10, 15:12:30.795
81, throttle, 12, 15:12:31.201
82, throttle, 8, 15:12:31.574
83, throttle, 9, 15:12:31.946
84, throttle, 0, 15:12:32.341
85, throttle, 0, 15:12:32.917
86, throttle, 12, 15:12:33.264
87, throttle, 0, 15:12:33.619
88, throttle, 14, 15:12:33.996
89, throttle, 18, 15:12:34.339
90, throttle, 10, 15:12:34.684
91, throttle, 0, 15:12:35.058
92, throttle, 0, 15:12:35.404
93, throttle, 15, 15:12:35.750
94, throttle, 12, 15:12:36.100
95, throttle, 12, 15:12:36.447
96, throttle, 4, 15:12:36.797
97, throttle, 3, 15:12:37.172
98, throttle, 11, 15:12:37.541
99, throttle, 12, 15:12:37.942
100, throttle, 6, 15:12:38.313
101, throttle, 5, 15:12:38.921
102, throttle, 1, 15:12:39.260
103, throttle, 7, 15:12:39.646
104, throttle, 2, 15:12:39.994
105, throttle, 8, 15:12:40.334
106, throttle, 17, 15:12:40.672
107, throttle, 2, 15:12:41.009
108, throttle, 20, 15:12:41.414
109, throttle, 4, 15:12:41.757
110, throttle, 8, 15:12:42.216
111, throttle, 2, 15:12:42.585
112, throttle, 10, 15:12:42.958
113, throttle, 6, 15:12:43.329
114, throttle, 7, 15:12:43.715
115, throttle, 9, 15:12:44.114
116, throttle, 8, 15:12:44.513
117, throttle, 6, 15:12:44.885
118, throttle, 3, 15:12:45.515
119, throttle, 7, 15:12:45.876
120, throttle, 13, 15:12:46.226
121, throttle, 9, 15:12:46.595
122, throttle, 11, 15:12:46.969
123, throttle, 1, 15:12:47.373
124, throttle, 3, 15:12:47.747
125, throttle, 2, 15:12:48.119
126, throttle, 12, 15:12:48.625
127, throttle, 9, 15:12:49.014
128, throttle, 6, 15:12:49.431
129, throttle, 11, 15:12:49.871
130, throttle, 3, 15:12:50.244
131, throttle, 8, 15:12:50.680
132, throttle, 10, 15:12:51.060
133, throttle, 1, 15:12:51.434
134, throttle, 2, 15:12:51.823
135, throttle, 10, 15:12:52.404
136, throttle, 10, 15:12:52.753
137, throttle, 5, 15:12:53.095
138, throttle, 10, 15:12:53.435
139, throttle, 17, 15:12:53.785
140, throttle, 12, 15:12:54.172
141, throttle, 2, 15:12:54.515
142, throttle, 17, 15:12:54.854
143, throttle, 16, 15:12:55.196
144, throttle, 0, 15:12:55.549
145, throttle, 6, 15:12:55.923
146, throttle, 0, 15:12:56.285
147, throttle, 13, 15:12:56.628
148, throttle, 0, 15:12:57.000
149, throttle, 7, 15:12:57.391
150, throttle, 11, 15:12:57.762
151, throttle, 7, 15:12:58.335
152, throttle, 2, 15:12:58.731
153, throttle, 4, 15:12:59.073
154, throttle, 4, 15:12:59.495
155, throttle, 0, 15:12:59.835
156, throttle, 8, 15:13:00.180
157, throttle, 1, 15:13:00.587
158, throttle, 6, 15:13:01.128
159, throttle, 4, 15:13:01.466
160, throttle, 8, 15:13:01.813
161, throttle, 12, 15:13:02.224
162, throttle, 9, 15:13:02.597
163, throttle, 13, 15:13:02.974
164, throttle, 3, 15:13:03.340
165, throttle, 5, 15:13:03.721
166, throttle, 7, 15:13:04.095
167, throttle, 8, 15:13:04.544
168, throttle, 2, 15:13:05.152
169, throttle, 20, 15:13:05.495
170, throttle, 0, 15:13:05.835
171, throttle, 16, 15:13:06.219
172, throttle, 5, 15:13:06.594
173, throttle, 3, 15:13:06.964
174, throttle, 12, 15:13:07.328
175, throttle, 2, 15:13:07.733
176, throttle, 12, 15:13:08.098
177, throttle, 11, 15:13:08.463
178, throttle, 5, 15:13:08.831
179, throttle, 9, 15:13:09.197
180, throttle, 1, 15:13:09.606
181, throttle, 4, 15:13:09.973
182, throttle, 8, 15:13:10.341
183, throttle, 7, 15:13:10.708
184, throttle, 9, 15:13:11.155
185, throttle, 6, 15:13:11.753
186, throttle, 6, 15:13:12.121
187, throttle, 12, 15:13:12.486
188, throttle, 6, 15:13:12.900
189, throttle, 11, 15:13:13.265
190, throttle, 3, 15:13:13.631
191, throttle, 6, 15:13:13.993
192, throttle, 6, 15:13:14.366
193, throttle, 12, 15:13:14.777
194, throttle, 10, 15:13:15.148
195, throttle, 17, 15:13:15.509
196, throttle, 8, 15:13:15.894
197, throttle, 3, 15:13:16.256
198, throttle, 10, 15:13:16.683
199, throttle, 1, 15:13:17.073
200, throttle, 7, 15:13:17.435
201, throttle, 2, 15:13:18.037
202, throttle, 5, 15:13:18.441
203, throttle, 6, 15:13:18.821
204, throttle, 8, 15:13:19.182
205, throttle, 16, 15:13:19.544
206, throttle, 6, 15:13:19.908
207, throttle, 7, 15:13:20.307
208, throttle, 2, 15:13:20.674
209, throttle, 9, 15:13:21.036
210, throttle, 8, 15:13:21.579
211, throttle, 8, 15:13:21.953
212, throttle, 12, 15:13:22.323
213, throttle, 10, 15:13:22.695
214, throttle, 5, 15:13:23.066
215, throttle, 11, 15:13:23.429
216, throttle, 10, 15:13:23.796
217, throttle, 2, 15:13:24.160
