1, throttle, 67, -1
2, throttle, 45, -1
3, throttle, 50, -1
4, throttle, 15, -1
5, throttle, 31, -1
6, throttle, 79, -1
7, throttle, 96, -1
8, throttle, 33, -1
9, throttle, 32, -1
10, throttle, 38, -1
11, throttle, 40, -1
12, throttle, 10, -1
13, throttle, 20, -1
14, throttle, 29, -1
15, throttle, 80, -1
16, throttle, 4, -1
17, throttle, 33, -1
18, throttle, 28, -1
19, throttle, 37, -1
20, throttle, 5, -1
21, throttle, 48, -1
22, throttle, 21, -1
23, throttle, 27, -1
24, throttle, 35, -1
25, throttle, 89, -1
26, throttle, 59, -1
27, throttle, 24, -1
28, throttle, 59, -1
29, throttle, 62, -1
30, throttle, 4, -1
31, throttle, 10, -1
32, throttle, 94, -1
33, throttle, 99, -1
34, throttle, 78, -1
35, throttle, 5, -1
36, throttle, 75, -1
37, throttle, 41, -1
38, throttle, 28, -1
39, throttle, 37, -1
40, throttle, 39, -1
41, throttle, 58, -1
42, throttle, 92, -1
43, throttle, 39, -1
44, throttle, 42, -1
45, throttle, 11, -1
46, throttle, 32, -1
47, throttle, 82, -1
48, throttle, 51, -1
49, throttle, 49, -1
50, throttle, 65, -1
51, throttle, 100, -1
52, throttle, 34, -1
53, throttle, 51, -1
54, throttle, 72, -1
55, throttle, 19, -1
56, throttle, 50, -1
57, throttle, 27, -1
58, throttle, 54, -1
59, throttle, 53, -1
60, throttle, 6, -1
61, throttle, 74, -1
62, throttle, 47, -1
63, throttle, 88, -1
64, throttle, 79, -1
65, throttle, 89, -1
1, rpm, 183, -1
2, rpm, 413, -1
3, rpm, 272, -1
4, rpm, 376, -1
5, rpm, 321, -1
6, rpm, 280, -1
7, rpm, 60, -1
8, rpm, 234, -1
9, rpm, 112, -1
10, rpm, 144, -1
11, rpm, 132, -1
12, rpm, 136, -1
13, rpm, 349, -1
14, rpm, 389, -1
15, rpm, 277, -1
16, rpm, 71, -1
17, rpm, 228, -1
18, rpm, 158, -1
19, rpm, 322, -1
20, rpm, 221, -1
21, rpm, 170, -1
22, rpm, 18, -1
23, rpm, 182, -1
24, rpm, 434, -1
25, rpm, 54, -1
26, rpm, 151, -1
27, rpm, 296, -1
28, rpm, 224, -1
29, rpm, 115, -1
30, rpm, 60, -1
31, rpm, 422, -1
32, rpm, 373, -1
33, rpm, 178, -1
34, rpm, 68, -1
35, rpm, 280, -1
36, rpm, 110, -1
37, rpm, 388, -1
38, rpm, 76, -1
39, rpm, 161, -1
40, rpm, 350, -1
41, rpm, 280, -1
42, rpm, 142, -1
43, rpm, 40, -1
44, rpm, 382, -1
45, rpm, 22, -1
46, rpm, 45, -1
47, rpm, 409, -1
48, rpm, 156, -1
49, rpm, 410, -1
50, rpm, 285, -1
51, rpm, 423, -1
52, rpm, 184, -1
53, rpm, 229, -1
54, rpm, 42, -1
55, rpm, 108, -1
56, rpm, 261, -1
57, rpm, 30, -1
58, rpm, 263, -1
59, rpm, 343, -1
60, rpm, 68, -1
61, rpm, 446, -1
62, rpm, 182, -1
63, rpm, 7, -1
64, rpm, 207, -1
65, rpm, 49, -1
1, current, 18.7264422268106, -1
2, current, 16.0544012123409, -1
3, current, 1.44245385682402, -1
4, current, 11.6970858238763, -1
5, current, 0.482016781601979, -1
6, current, 15.5014334287594, -1
7, current, 4.85694890389295, -1
8, current, 8.66171655377353, -1
9, current, 7.4852516462726, -1
10, current, 19.1633050111447, -1
11, current, 4.32902554918014, -1
12, current, 13.6146785348225, -1
13, current, 19.2266788168014, -1
14, current, 10.0695520806008, -1
15, current, 19.7678728028744, -1
16, current, 8.24762027479315, -1
17, current, 10.6480903228343, -1
18, current, 3.14546834860733, -1
19, current, 16.4367269986843, -1
20, current, 0.504311947220182, -1
21, current, 13.1090167332351, -1
22, current, 10.5626861923839, -1
23, current, 6.08187481814707, -1
