1, throttle, -1, 16:53:23.499
2, throttle, -1, 16:53:23.553
3, throttle, -1, 16:53:23.603
4, throttle, -1, 16:53:23.653
5, throttle, -1, 16:53:23.704
6, throttle, -1, 16:53:23.745
7, throttle, -1, 16:53:23.786
8, throttle, -1, 16:53:23.830
9, throttle, -1, 16:53:23.875
10, throttle, -1, 16:53:23.921
11, throttle, -1, 16:53:23.963
12, throttle, -1, 16:53:24.004
13, throttle, -1, 16:53:24.045
14, throttle, -1, 16:53:24.090
15, throttle, -1, 16:53:24.133
16, throttle, -1, 16:53:24.173
17, throttle, -1, 16:53:24.219
18, throttle, -1, 16:53:24.263
19, throttle, -1, 16:53:24.306
20, throttle, -1, 16:53:24.351
21, throttle, -1, 16:53:24.393
22, throttle, -1, 16:53:24.443
23, throttle, -1, 16:53:24.490
24, throttle, -1, 16:53:24.540
25, throttle, -1, 16:53:24.593
26, throttle, -1, 16:53:24.656
27, throttle, -1, 16:53:24.714
28, throttle, -1, 16:53:24.774
29, throttle, -1, 16:53:24.835
30, throttle, -1, 16:53:24.897
31, throttle, -1, 16:53:24.956
32, throttle, -1, 16:53:25.016
33, throttle, -1, 16:53:25.079
34, throttle, -1, 16:53:25.124
35, throttle, -1, 16:53:25.172
36, throttle, -1, 16:53:25.214
37, throttle, -1, 16:53:25.261
38, throttle, -1, 16:53:25.303
39, throttle, -1, 16:53:25.344
40, throttle, -1, 16:53:25.392
41, throttle, -1, 16:53:25.432
42, throttle, -1, 16:53:25.475
43, throttle, -1, 16:53:25.527
44, throttle, -1, 16:53:25.633
45, throttle, -1, 16:53:25.676
46, throttle, -1, 16:53:25.719
47, throttle, -1, 16:53:25.762
48, throttle, -1, 16:53:25.817
49, throttle, -1, 16:53:25.877
50, throttle, -1, 16:53:25.950
51, throttle, -1, 16:53:26.004
52, throttle, -1, 16:53:26.051
53, throttle, -1, 16:53:26.091
54, throttle, -1, 16:53:26.133
55, throttle, -1, 16:53:26.172
56, throttle, -1, 16:53:26.215
57, throttle, -1, 16:53:26.274
58, throttle, -1, 16:53:26.329
59, throttle, -1, 16:53:26.382
60, throttle, -1, 16:53:26.430
61, throttle, -1, 16:53:26.481
62, throttle, -1, 16:53:26.523
63, throttle, -1, 16:53:26.565
64, throttle, -1, 16:53:26.605
65, throttle, -1, 16:53:26.654
66, throttle, -1, 16:53:26.696
67, throttle, -1, 16:53:26.754
68, throttle, -1, 16:53:26.810
69, throttle, -1, 16:53:26.876
70, throttle, -1, 16:53:26.931
71, throttle, -1, 16:53:26.990
72, throttle, -1, 16:53:27.056
73, throttle, -1, 16:53:27.111
74, throttle, -1, 16:53:27.166
75, throttle, -1, 16:53:27.223
76, throttle, -1, 16:53:27.285
1, rpm, 14, 16:53:23.499
2, rpm, 14, 16:53:23.553
3, rpm, 14, 16:53:23.603
4, rpm, 14, 16:53:23.653
5, rpm, 14, 16:53:23.704
6, rpm, 14, 16:53:23.745
7, rpm, 14, 16:53:23.786
8, rpm, 14, 16:53:23.830
9, rpm, 14, 16:53:23.875
10, rpm, 14, 16:53:23.921
11, rpm, 14, 16:53:23.963
12, rpm, 14, 16:53:24.004
13, rpm, 14, 16:53:24.045
14, rpm, 14, 16:53:24.090
15, rpm, 14, 16:53:24.133
16, rpm, 14, 16:53:24.173
17, rpm, 14, 16:53:24.219
18, rpm, 14, 16:53:24.263
19, rpm, 14, 16:53:24.306
20, rpm, 14, 16:53:24.351
21, rpm, 14, 16:53:24.393
22, rpm, 14, 16:53:24.443
23, rpm, 14, 16:53:24.490
24, rpm, 14, 16:53:24.540
25, rpm, 14, 16:53:24.593
26, rpm, 14, 16:53:24.656
27, rpm, 14, 16:53:24.714
28, rpm, 14, 16:53:24.774
29, rpm, 14, 16:53:24.835
30, rpm, 14, 16:53:24.897
31, rpm, 14, 16:53:24.956
