1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 308, 12:53:08.045
4, throttle, 334, 12:53:08.446
5, throttle, 330, 12:53:08.837
6, throttle, 1023, 12:53:14.184
7, throttle, 6, 12:53:19.608
8, throttle, 7, 12:53:24.999
9, throttle, 7, 12:53:25.451
10, throttle, 3, 12:53:25.882
11, throttle, 6, 12:53:31.296
12, throttle, 7, 12:53:31.748
13, throttle, 3, 12:53:32.173
14, throttle, 6, 12:53:32.623
15, throttle, 1, 12:53:33.268
16, throttle, 12, 12:53:33.669
17, throttle, 0, 12:53:34.054
18, throttle, 7, 12:53:39.414
19, throttle, 9, 12:53:44.875
20, throttle, 17, 12:53:50.370
21, throttle, 7, 12:53:55.869
22, throttle, 6, 12:54:01.278
23, throttle, 11, 12:54:01.744
24, throttle, 6, 12:54:02.166
25, throttle, 3, 12:54:02.590
26, throttle, 9, 12:54:03.012
27, throttle, 3, 12:54:03.435
28, throttle, 3, 12:54:03.867
29, throttle, 0, 12:54:04.511
30, throttle, 12, 12:54:04.965
31, throttle, 7, 12:54:05.516
32, throttle, 6, 12:54:10.902
33, throttle, 7, 12:54:16.283
34, throttle, 4, 12:54:21.721
35, throttle, 11, 12:54:22.228
36, throttle, 8, 12:54:27.615
37, throttle, 6, 12:54:28.099
38, throttle, 11, 12:54:28.520
39, throttle, 10, 12:54:28.989
40, throttle, 5, 12:54:34.366
41, throttle, 1, 12:54:39.843
42, throttle, 14, 12:54:45.319
43, throttle, 0, 12:54:46.096
44, throttle, 13, 12:54:46.486
45, throttle, 12, 12:54:46.867
46, throttle, 3, 12:54:47.251
47, throttle, 0, 12:54:47.638
48, throttle, 7, 12:54:52.989
49, throttle, 10, 12:54:53.488
50, throttle, 233, 12:54:58.871
51, throttle, 320, 12:54:59.355
52, throttle, 321, 12:54:59.770
53, throttle, 318, 12:55:00.189
54, throttle, 366, 12:55:00.606
55, throttle, 365, 12:55:01.088
56, throttle, 501, 12:55:06.870
57, throttle, 570, 12:55:12.329
58, throttle, 556, 12:55:12.817
59, throttle, 571, 12:55:13.243
60, throttle, 566, 12:55:13.664
61, throttle, 552, 12:55:14.088
62, throttle, 565, 12:55:14.507
63, throttle, 566, 12:55:14.955
64, throttle, 635, 12:55:20.338
65, throttle, 640, 12:55:20.826
66, throttle, 560, 12:55:26.253
67, throttle, 567, 12:55:26.804
68, throttle, 570, 12:55:27.225
69, throttle, 10, 12:55:32.630
70, throttle, 18, 12:55:33.331
71, throttle, 8, 12:55:38.795
72, throttle, 7, 12:55:44.275
73, throttle, 8, 12:55:44.752
74, throttle, 11, 12:55:45.173
75, throttle, 4, 12:55:50.579
76, throttle, 11, 12:55:51.061
77, throttle, 5, 12:55:51.484
78, throttle, 15, 12:55:56.876
79, throttle, 0, 12:55:57.381
80, throttle, 10, 12:55:57.798
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, -1, -1
9, rpm, -1, -1
10, rpm, -1, -1
11, rpm, -1, -1
12, rpm, -1, -1
13, rpm, -1, -1
14, rpm, -1, -1
15, rpm, -1, -1
16, rpm, -1, -1
17, rpm, -1, -1
18, rpm, -1, -1
19, rpm, -1, -1
20, rpm, -1, -1
21, rpm, -1, -1
22, rpm, -1, -1
23, rpm, -1, -1
24, rpm, -1, -1
25, rpm, -1, -1
26, rpm, -1, -1
27, rpm, -1, -1
28, rpm, -1, -1
29, rpm, -1, -1
30, rpm, -1, -1
31, rpm, -1, -1
32, rpm, -1, -1
33, rpm, -1, -1
34, rpm, -1, -1
35, rpm, -1, -1
36, rpm, -1, -1
37, rpm, -1, -1
38, rpm, -1, -1
39, rpm, -1, -1
40, rpm, -1, -1
41, rpm, -1, -1
42, rpm, -1, -1
43, rpm, -1, -1
44, rpm, -1, -1
45, rpm, -1, -1
46, rpm, -1, -1
47, rpm, -1, -1
48, rpm, -1, -1
49, rpm, -1, -1
50, rpm, -1, -1
51, rpm, -1, -1
52, rpm, -1, -1
53, rpm, -1, -1
54, rpm, -1, -1
55, rpm, -1, -1
56, rpm, -1, -1
57, rpm, -1, -1
58, rpm, -1, -1
59, rpm, -1, -1
60, rpm, -1, -1
61, rpm, -1, -1
62, rpm, -1, -1
63, rpm, -1, -1
64, rpm, -1, -1
65, rpm, -1, -1
66, rpm, -1, -1
67, rpm, -1, -1
68, rpm, -1, -1
69, rpm, -1, -1
70, rpm, -1, -1
71, rpm, -1, -1
72, rpm, -1, -1
73, rpm, -1, -1
74, rpm, -1, -1
75, rpm, -1, -1
76, rpm, -1, -1
77, rpm, -1, -1
78, rpm, -1, -1
79, rpm, -1, -1
80, rpm, -1, -1
1, Current, -1, -1
2, Current, -1, -1
3, Current, -1, -1
4, Current, 322, 12:53:08.446
5, Current, 322, 12:53:08.446
6, Current, 322, 12:53:08.446
7, Current, 322, 12:53:08.446
8, Current, 322, 12:53:08.446
9, Current, 322, 12:53:08.446
10, Current, 322, 12:53:08.446
11, Current, 322, 12:53:08.446
12, Current, 322, 12:53:08.446
13, Current, 322, 12:53:08.446
14, Current, 6, 12:53:32.623
15, Current, 6, 12:53:32.623
16, Current, 6, 12:53:32.623
17, Current, 6, 12:53:32.623
18, Current, 6, 12:53:32.623
19, Current, 6, 12:53:32.623
20, Current, 6, 12:53:32.623
21, Current, 6, 12:53:32.623
22, Current, 6, 12:53:32.623
23, Current, 6, 12:53:32.623
24, Current, 6, 12:53:32.623
25, Current, 6, 12:53:32.623
26, Current, 6, 12:53:32.623
27, Current, 6, 12:53:32.623
28, Current, 6, 12:53:32.623
29, Current, 6, 12:53:32.623
30, Current, 5, 12:54:04.965
31, Current, 5, 12:54:04.965
32, Current, 5, 12:54:04.965
33, Current, 5, 12:54:04.965
34, Current, 5, 12:54:04.965
35, Current, 5, 12:54:04.965
36, Current, 5, 12:54:04.965
37, Current, 5, 12:54:04.965
38, Current, 5, 12:54:04.965
39, Current, 5, 12:54:04.965
