1, throttle, 0, 23:02:27.368
2, throttle, 0, 23:02:27.409
3, throttle, 0, 23:02:27.453
4, throttle, 0, 23:02:27.498
5, throttle, 0, 23:02:27.545
6, throttle, 0, 23:02:27.583
7, throttle, 0, 23:02:27.623
8, throttle, 0, 23:02:27.666
9, throttle, 0, 23:02:27.706
10, throttle, 0, 23:02:27.745
11, throttle, 0, 23:02:27.784
12, throttle, 0, 23:02:27.826
13, throttle, 0, 23:02:27.864
14, throttle, 0, 23:02:27.904
15, throttle, 0, 23:02:27.945
16, throttle, 0, 23:02:27.983
17, throttle, 0, 23:02:28.025
18, throttle, 0, 23:02:28.063
19, throttle, 0, 23:02:28.104
20, throttle, 0, 23:02:28.145
21, throttle, 0, 23:02:28.185
22, throttle, 0, 23:02:28.226
23, throttle, 0, 23:02:28.265
24, throttle, 0, 23:02:28.319
25, throttle, 0, 23:02:28.358
26, throttle, 0, 23:02:28.396
27, throttle, 0, 23:02:28.434
28, throttle, 0, 23:02:28.477
29, throttle, 0, 23:02:28.529
30, throttle, 0, 23:02:28.584
31, throttle, 0, 23:02:28.636
32, throttle, 0, 23:02:28.686
33, throttle, 0, 23:02:28.735
34, throttle, 0, 23:02:28.784
35, throttle, 0, 23:02:28.839
1, rpm, 87, 23:02:27.368
2, rpm, 87, 23:02:27.409
3, rpm, 87, 23:02:27.453
4, rpm, 87, 23:02:27.498
5, rpm, 87, 23:02:27.545
6, rpm, 87, 23:02:27.583
7, rpm, 87, 23:02:27.623
8, rpm, 87, 23:02:27.666
9, rpm, 87, 23:02:27.706
10, rpm, 87, 23:02:27.745
11, rpm, 87, 23:02:27.784
12, rpm, 87, 23:02:27.826
13, rpm, 87, 23:02:27.864
14, rpm, 87, 23:02:27.904
15, rpm, 87, 23:02:27.945
16, rpm, 87, 23:02:27.983
17, rpm, 87, 23:02:28.025
18, rpm, 87, 23:02:28.063
19, rpm, 87, 23:02:28.104
20, rpm, 87, 23:02:28.145
21, rpm, 87, 23:02:28.185
22, rpm, 87, 23:02:28.226
23, rpm, 87, 23:02:28.265
24, rpm, 87, 23:02:28.319
25, rpm, 87, 23:02:28.358
26, rpm, 87, 23:02:28.396
27, rpm, 87, 23:02:28.434
28, rpm, 87, 23:02:28.477
29, rpm, 87, 23:02:28.529
30, rpm, 87, 23:02:28.584
31, rpm, 87, 23:02:28.636
32, rpm, 87, 23:02:28.686
33, rpm, 87, 23:02:28.735
34, rpm, 87, 23:02:28.784
35, rpm, 87, 23:02:28.839
1, current, 0.07/0.25, 23:02:27.368
2, current, 0.17/0.60, 23:02:27.409
3, current, 0.21/0.77, 23:02:27.453
4, current, 0.22/0.79, 23:02:27.498
5, current, 0.32/1.13, 23:02:27.545
6, current, 0.29/1.04, 23:02:27.583
7, current, 0.43/1.53, 23:02:27.623
8, current, 0.41/1.48, 23:02:27.666
9, current, 0.39/1.34, 23:02:27.706
10, current, 0.28/0.98, 23:02:27.745
11, current, 0.22/0.79, 23:02:27.784
12, current, 0.25/0.90, 23:02:27.826
13, current, 0.23/0.82, 23:02:27.864
14, current, 0.23/0.82, 23:02:27.904
15, current, 0.22/0.78, 23:02:27.945
16, current, 0.23/0.81, 23:02:27.983
17, current, 0.21/0.76, 23:02:28.025
18, current, 0.21/0.77, 23:02:28.063
19, current, 0.24/0.91, 23:02:28.104
20, current, 0.23/0.85, 23:02:28.145
21, current, 0.24/0.82, 23:02:28.185
22, current, 0.21/0.77, 23:02:28.226
23, current, 0.23/0.85, 23:02:28.265
24, current, 0.23/0.79, 23:02:28.319
25, current, 0.24/0.88, 23:02:28.358
26, current, 0.21/0.77, 23:02:28.396
27, current, 0.22/0.79, 23:02:28.434
28, current, 0.23/0.81, 23:02:28.477
29, current, 0.20/0.69, 23:02:28.529
