1, throttle, -1, -1
2, throttle, 4, 17:28:24.979
3, throttle, 4, 17:28:25.044
4, throttle, 4, 17:28:25.111
5, throttle, 4, 17:28:25.176
6, throttle, 4, 17:28:25.176
7, throttle, 4, 17:28:25.294
8, throttle, 4, 17:28:25.364
9, throttle, 4, 17:28:25.436
10, throttle, 4, 17:28:25.507
11, throttle, 4, 17:28:25.580
12, throttle, 4, 17:28:25.654
13, throttle, 4, 17:28:25.738
14, throttle, 4, 17:28:25.809
15, throttle, 4, 17:28:25.809
16, throttle, 4, 17:28:25.956
17, throttle, 4, 17:28:26.030
18, throttle, 4, 17:28:26.105
19, throttle, 4, 17:28:26.177
20, throttle, 4, 17:28:26.264
21, throttle, 4, 17:28:26.335
22, throttle, 4, 17:28:26.408
23, throttle, 4, 17:28:26.479
24, throttle, 4, 17:28:26.556
25, throttle, 4, 17:28:26.628
26, throttle, 4, 17:28:26.704
27, throttle, 4, 17:28:26.795
28, throttle, 4, 17:28:26.868
29, throttle, 4, 17:28:26.944
30, throttle, 4, 17:28:27.019
31, throttle, 4, 17:28:27.097
32, throttle, 4, 17:28:27.176
33, throttle, 4, 17:28:27.255
34, throttle, 4, 17:28:27.346
35, throttle, 4, 17:28:27.426
36, throttle, 4, 17:28:27.500
37, throttle, 4, 17:28:27.577
38, throttle, 4, 17:28:27.655
39, throttle, 4, 17:28:27.728
40, throttle, 4, 17:28:27.805
41, throttle, 4, 17:28:27.898
42, throttle, 4, 17:28:27.975
43, throttle, 4, 17:28:28.050
44, throttle, 4, 17:28:28.136
45, throttle, 4, 17:28:28.209
46, throttle, 4, 17:28:28.209
47, throttle, 4, 17:28:28.356
48, throttle, 4, 17:28:28.439
49, throttle, 4, 17:28:28.513
50, throttle, 4, 17:28:28.584
51, throttle, 4, 17:28:28.657
52, throttle, 4, 17:28:28.730
53, throttle, 4, 17:28:28.807
54, throttle, 4, 17:28:28.900
55, throttle, 4, 17:28:28.995
56, throttle, 4, 17:28:29.055
57, throttle, 4, 17:28:29.116
58, throttle, 4, 17:28:29.176
59, throttle, 4, 17:28:29.176
60, throttle, 4, 17:28:29.309
61, throttle, 4, 17:28:29.369
62, throttle, 4, 17:28:29.429
63, throttle, 4, 17:28:29.494
1, rpm, -1, -1
2, rpm, 0, 17:28:24.979
3, rpm, 0, 17:28:25.044
4, rpm, 0, 17:28:25.111
5, rpm, 0, 17:28:25.176
6, rpm, 0, 17:28:25.176
7, rpm, 0, 17:28:25.294
8, rpm, 0, 17:28:25.364
9, rpm, 0, 17:28:25.436
10, rpm, 0, 17:28:25.507
11, rpm, 0, 17:28:25.580
12, rpm, 0, 17:28:25.654
13, rpm, 0, 17:28:25.738
14, rpm, 0, 17:28:25.809
15, rpm, 0, 17:28:25.809
16, rpm, 0, 17:28:25.956
17, rpm, 0, 17:28:26.030
18, rpm, 0, 17:28:26.105
19, rpm, 0, 17:28:26.177
20, rpm, 0, 17:28:26.264
21, rpm, 0, 17:28:26.335
22, rpm, 0, 17:28:26.408
23, rpm, 0, 17:28:26.479
24, rpm, 0, 17:28:26.556
25, rpm, 0, 17:28:26.628
26, rpm, 0, 17:28:26.704
27, rpm, 0, 17:28:26.795
28, rpm, 0, 17:28:26.868
29, rpm, 0, 17:28:26.944
30, rpm, 0, 17:28:27.019
31, rpm, 0, 17:28:27.097
32, rpm, 0, 17:28:27.176
33, rpm, 0, 17:28:27.255
34, rpm, 0, 17:28:27.346
35, rpm, 0, 17:28:27.426
36, rpm, 0, 17:28:27.500
37, rpm, 0, 17:28:27.577
38, rpm, 0, 17:28:27.655
39, rpm, 0, 17:28:27.728
40, rpm, 0, 17:28:27.805
41, rpm, 0, 17:28:27.898
42, rpm, 0, 17:28:27.975
43, rpm, 0, 17:28:28.050
44, rpm, 0, 17:28:28.136
45, rpm, 0, 17:28:28.209
46, rpm, 0, 17:28:28.209
47, rpm, 0, 17:28:28.356
48, rpm, 0, 17:28:28.439
49, rpm, 0, 17:28:28.513
50, rpm, 0, 17:28:28.584
51, rpm, 0, 17:28:28.657
52, rpm, 0, 17:28:28.730
53, rpm, 0, 17:28:28.807
54, rpm, 0, 17:28:28.900
55, rpm, 0, 17:28:28.995
56, rpm, 0, 17:28:29.055
57, rpm, 0, 17:28:29.116
58, rpm, 0, 17:28:29.176
59, rpm, 0, 17:28:29.176
60, rpm, 0, 17:28:29.309
61, rpm, 0, 17:28:29.369
62, rpm, 0, 17:28:29.429
63, rpm, 0, 17:28:29.494
1, current, -1, -1
2, current, 0, 17:28:24.979
3, current, 0, 17:28:25.044
4, current, 0, 17:28:25.111
5, current, 0, 17:28:25.176
6, current, 0, 17:28:25.176
7, current, 0, 17:28:25.294
8, current, 0, 17:28:25.364
9, current, 0, 17:28:25.436
10, current, 0, 17:28:25.507
11, current, 0, 17:28:25.580
12, current, 0, 17:28:25.654
13, current, 0, 17:28:25.738
14, current, 0, 17:28:25.809
15, current, 0, 17:28:25.809
16, current, 0, 17:28:25.956
17, current, 0, 17:28:26.030
18, current, 0, 17:28:26.105
19, current, 0, 17:28:26.177
20, current, 0, 17:28:26.264
21, current, 0, 17:28:26.335
22, current, 0, 17:28:26.408
23, current, 0, 17:28:26.479
24, current, 0, 17:28:26.556
25, current, 0, 17:28:26.628
26, current, 0, 17:28:26.704
