1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 4, 18:13:46.745
4, throttle, 15, 18:13:47.164
5, throttle, 8, 18:13:47.586
6, throttle, 10, 18:13:48.017
7, throttle, 8, 18:13:48.452
8, throttle, 11, 18:13:48.894
9, throttle, 5, 18:13:49.287
10, throttle, 8, 18:13:49.682
11, throttle, 14, 18:13:50.427
12, throttle, 4, 18:13:50.874
13, throttle, 0, 18:13:51.317
14, throttle, 13, 18:13:51.965
15, throttle, 7, 18:13:52.365
16, throttle, 0, 18:13:52.765
17, throttle, 10, 18:13:53.168
18, throttle, 12, 18:13:53.571
19, throttle, 5, 18:13:53.971
20, throttle, 0, 18:13:54.358
21, throttle, 1, 18:13:54.752
22, throttle, 1, 18:13:55.173
23, throttle, 11, 18:13:55.610
24, throttle, 7, 18:13:56.354
25, throttle, 1, 18:13:56.793
26, throttle, 3, 18:13:57.476
27, throttle, 9, 18:13:57.914
28, throttle, 9, 18:13:58.352
29, throttle, 10, 18:13:58.801
30, throttle, 5, 18:13:59.241
31, throttle, 6, 18:13:59.678
32, throttle, 1, 18:14:00.111
33, throttle, 4, 18:14:00.540
34, throttle, 0, 18:14:00.970
35, throttle, 11, 18:14:01.401
36, throttle, 14, 18:14:01.829
37, throttle, 11, 18:14:02.258
38, throttle, 0, 18:14:02.698
39, throttle, 4, 18:14:03.347
40, throttle, 18, 18:14:03.782
41, throttle, 0, 18:14:04.224
42, throttle, 6, 18:14:04.670
43, throttle, 9, 18:14:05.196
44, throttle, 12, 18:14:05.643
45, throttle, 0, 18:14:06.088
46, throttle, 2, 18:14:06.523
47, throttle, 3, 18:14:07.077
48, throttle, 8, 18:14:07.510
49, throttle, 8, 18:14:07.950
50, throttle, 12, 18:14:08.382
51, throttle, 0, 18:14:09.041
52, throttle, 3, 18:14:09.481
53, throttle, 5, 18:14:09.890
54, throttle, 16, 18:14:10.339
55, throttle, 0, 18:14:10.798
56, throttle, 11, 18:14:11.247
57, throttle, 10, 18:14:11.681
58, throttle, 12, 18:14:12.118
59, throttle, 7, 18:14:12.552
60, throttle, 6, 18:14:12.990
61, throttle, 18, 18:14:13.427
62, throttle, 5, 18:14:13.872
63, throttle, 13, 18:14:14.309
64, throttle, 4, 18:14:14.957
65, throttle, 5, 18:14:15.404
66, throttle, 7, 18:14:15.861
67, throttle, 3, 18:14:16.309
68, throttle, 2, 18:14:16.740
69, throttle, 11, 18:14:17.312
70, throttle, 0, 18:14:17.757
