Driver instructions:

Strategy instructions:

Power 1:
1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 247, 23:40:58.688
4, throttle, 237, 23:40:58.909
5, throttle, 234, 23:40:59.132
6, throttle, 232, 23:40:59.351
7, throttle, 243, 23:40:59.570
8, throttle, 239, 23:40:59.798
9, throttle, 238, 23:41:00.029
10, throttle, 233, 23:41:00.258
11, throttle, 235, 23:41:00.491
12, throttle, 236, 23:41:00.724
13, throttle, 235, 23:41:00.956
14, throttle, 231, 23:41:01.188
15, throttle, 240, 23:41:01.419
16, throttle, 234, 23:41:01.651
17, throttle, 239, 23:41:01.881
18, throttle, 245, 23:41:02.113
19, throttle, 256, 23:41:02.346
20, throttle, 242, 23:41:02.574
21, throttle, 252, 23:41:02.806
22, throttle, 256, 23:41:03.038
23, throttle, 245, 23:41:03.269
24, throttle, 243, 23:41:03.500
25, throttle, 254, 23:41:03.732
26, throttle, 245, 23:41:03.963
27, throttle, 243, 23:41:04.195
28, throttle, 242, 23:41:04.426
29, throttle, 248, 23:41:04.657
30, throttle, 246, 23:41:04.885
31, throttle, 249, 23:41:05.117
32, throttle, 245, 23:41:05.350
33, throttle, 244, 23:41:05.580
34, throttle, 196, 23:41:05.812
35, throttle, 207, 23:41:06.044
36, throttle, 204, 23:41:06.275
37, throttle, 192, 23:41:06.506
38, throttle, 205, 23:41:06.739
39, throttle, 205, 23:41:06.964
40, throttle, 209, 23:41:07.195
41, throttle, 207, 23:41:07.426
42, throttle, 225, 23:41:07.658
43, throttle, 223, 23:41:07.888
44, throttle, 219, 23:41:08.120
45, throttle, 218, 23:41:08.927
46, throttle, 212, 23:41:09.198
47, throttle, 223, 23:41:09.428
48, throttle, 216, 23:41:09.658
49, throttle, 215, 23:41:09.884
50, throttle, 217, 23:41:10.119
51, throttle, 224, 23:41:10.351
52, throttle, 222, 23:41:10.581
53, throttle, 208, 23:41:10.812
54, throttle, 223, 23:41:11.044
55, throttle, 219, 23:41:11.276
56, throttle, 218, 23:41:11.508
57, throttle, 221, 23:41:11.737
58, throttle, 220, 23:41:11.968
59, throttle, 216, 23:41:12.195
60, throttle, 226, 23:41:12.427
61, throttle, 219, 23:41:12.658
62, throttle, 219, 23:41:12.889
63, throttle, 215, 23:41:13.120
64, throttle, 225, 23:41:13.352
65, throttle, 226, 23:41:13.584
66, throttle, 228, 23:41:13.816
67, throttle, 226, 23:41:14.048
68, throttle, 237, 23:41:14.276
69, throttle, 231, 23:41:14.507
70, throttle, 225, 23:41:14.739
71, throttle, 233, 23:41:14.970
72, throttle, 227, 23:41:15.201
73, throttle, 230, 23:41:15.433
74, throttle, 226, 23:41:15.666
75, throttle, 228, 23:41:15.896
76, throttle, 227, 23:41:16.135
77, throttle, 224, 23:41:16.367
78, throttle, 228, 23:41:16.596
79, throttle, 224, 23:41:16.825
80, throttle, 235, 23:41:17.057
81, throttle, 227, 23:41:17.288
82, throttle, 228, 23:41:17.520
83, throttle, 228, 23:41:17.752
84, throttle, 222, 23:41:17.983
85, throttle, 232, 23:41:18.214
86, throttle, 232, 23:41:18.446
87, throttle, 226, 23:41:18.677
88, throttle, 234, 23:41:18.904
89, throttle, 242, 23:41:19.134
90, throttle, 237, 23:41:19.579
91, throttle, 239, 23:41:19.812
92, throttle, 233, 23:41:20.046
93, throttle, 227, 23:41:20.278
94, throttle, 232, 23:41:20.510
95, throttle, 239, 23:41:20.743
96, throttle, 236, 23:41:20.971
97, throttle, 234, 23:41:21.203
98, throttle, 225, 23:41:21.435
99, throttle, 230, 23:41:21.666
100, throttle, 220, 23:41:21.899
101, throttle, 228, 23:41:22.132
102, throttle, 231, 23:41:22.364
103, throttle, 235, 23:41:22.594
104, throttle, 235, 23:41:22.827
105, throttle, 244, 23:41:23.059
106, throttle, 237, 23:41:23.288
107, throttle, 228, 23:41:23.520
108, throttle, 236, 23:41:23.754
109, throttle, 234, 23:41:23.986
110, throttle, 229, 23:41:24.218
111, throttle, 224, 23:41:24.450
112, throttle, 238, 23:41:24.681
113, throttle, 235, 23:41:24.913
114, throttle, 224, 23:41:25.144
115, throttle, 233, 23:41:25.456
116, throttle, 228, 23:41:25.733
117, throttle, 229, 23:41:26.011
118, throttle, 219, 23:41:26.289
119, throttle, 234, 23:41:26.567
120, throttle, 247, 23:41:26.813
121, throttle, 243, 23:41:27.045
122, throttle, 240, 23:41:27.276
123, throttle, 251, 23:41:27.507
124, throttle, 236, 23:41:27.740
125, throttle, 237, 23:41:27.972
126, throttle, 245, 23:41:28.203
127, throttle, 232, 23:41:28.433
128, throttle, 244, 23:41:28.666
129, throttle, 232, 23:41:28.894
130, throttle, 247, 23:41:29.127
131, throttle, 241, 23:41:29.358
132, throttle, 238, 23:41:29.590
133, throttle, 240, 23:41:29.968
134, throttle, 237, 23:41:30.203
135, throttle, 237, 23:41:30.434
136, throttle, 231, 23:41:30.665
137, throttle, 249, 23:41:30.898
138, throttle, 238, 23:41:31.131
139, throttle, 236, 23:41:31.363
140, throttle, 233, 23:41:31.595
141, throttle, 253, 23:41:31.826
