1, throttle, 0, 01:06:11.493
2, throttle, 0, 01:06:11.549
3, throttle, 0, 01:06:11.605
4, throttle, 0, 01:06:11.663
5, throttle, 0, 01:06:11.724
6, throttle, 0, 01:06:11.777
7, throttle, 0, 01:06:11.826
8, throttle, 0, 01:06:11.877
9, throttle, 0, 01:06:11.928
10, throttle, 0, 01:06:11.977
11, throttle, 0, 01:06:12.029
12, throttle, 0, 01:06:12.080
13, throttle, 0, 01:06:12.134
14, throttle, 0, 01:06:12.188
15, throttle, 0, 01:06:12.238
16, throttle, 0, 01:06:12.286
17, throttle, 0, 01:06:12.337
18, throttle, 0, 01:06:12.379
19, throttle, 0, 01:06:12.433
20, throttle, 0, 01:06:12.485
21, throttle, 0, 01:06:12.535
22, throttle, 0, 01:06:12.587
23, throttle, 0, 01:06:12.639
24, throttle, 0, 01:06:12.678
25, throttle, 0, 01:06:12.716
26, throttle, 0, 01:06:12.756
27, throttle, 0, 01:06:12.797
28, throttle, 0, 01:06:12.836
29, throttle, 0, 01:06:12.877
30, throttle, 0, 01:06:12.916
31, throttle, 0, 01:06:12.956
32, throttle, 0, 01:06:12.999
33, throttle, 0, 01:06:13.040
34, throttle, 0, 01:06:13.084
35, throttle, 0, 01:06:13.152
36, throttle, 0, 01:06:13.195
37, throttle, 0, 01:06:13.238
38, throttle, 0, 01:06:13.280
39, throttle, 0, 01:06:13.354
40, throttle, 0, 01:06:14.073
41, throttle, 0, 01:06:14.205
42, throttle, 0, 01:06:14.290
43, throttle, 0, 01:06:14.333
44, throttle, 0, 01:06:14.379
45, throttle, 0, 01:06:14.419
46, throttle, 0, 01:06:14.465
47, throttle, 0, 01:06:14.507
48, throttle, 0, 01:06:14.546
49, throttle, 0, 01:06:14.585
50, throttle, 0, 01:06:14.624
51, throttle, 0, 01:06:14.677
52, throttle, 0, 01:06:14.730
53, throttle, 0, 01:06:14.789
54, throttle, 0, 01:06:14.840
55, throttle, 0, 01:06:14.885
56, throttle, 0, 01:06:14.929
57, throttle, 0, 01:06:14.968
58, throttle, 0, 01:06:15.008
59, throttle, 0, 01:06:15.060
60, throttle, 0, 01:06:15.103
61, throttle, 0, 01:06:15.147
62, throttle, 0, 01:06:15.187
63, throttle, 0, 01:06:15.227
64, throttle, 0, 01:06:15.266
65, throttle, 0, 01:06:15.306
66, throttle, 0, 01:06:15.348
67, throttle, 0, 01:06:15.390
68, throttle, 0, 01:06:15.434
69, throttle, 0, 01:06:15.477
70, throttle, 0, 01:06:15.517
71, throttle, 0, 01:06:15.556
72, throttle, 0, 01:06:15.595
73, throttle, 0, 01:06:15.641
74, throttle, 0, 01:06:15.685
75, throttle, 0, 01:06:15.728
76, throttle, 0, 01:06:15.770
77, throttle, 0, 01:06:15.828
78, throttle, 0, 01:06:15.869
79, throttle, 0, 01:06:15.912
1, rpm, 0, 01:06:11.493
2, rpm, 0, 01:06:11.549
3, rpm, 0, 01:06:11.605
