1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 308, 12:53:08.045
4, throttle, 334, 12:53:08.446
5, throttle, 330, 12:53:08.837
6, throttle, 1023, 12:53:14.184
7, throttle, 6, 12:53:19.608
8, throttle, 7, 12:53:24.999
9, throttle, 7, 12:53:25.451
10, throttle, 3, 12:53:25.882
11, throttle, 6, 12:53:31.296
12, throttle, 7, 12:53:31.748
13, throttle, 3, 12:53:32.173
14, throttle, 6, 12:53:32.623
15, throttle, 1, 12:53:33.268
16, throttle, 12, 12:53:33.669
17, throttle, 0, 12:53:34.054
18, throttle, 7, 12:53:39.414
19, throttle, 9, 12:53:44.875
20, throttle, 17, 12:53:50.370
21, throttle, 7, 12:53:55.869
22, throttle, 6, 12:54:01.278
23, throttle, 11, 12:54:01.744
24, throttle, 6, 12:54:02.166
25, throttle, 3, 12:54:02.590
26, throttle, 9, 12:54:03.012
27, throttle, 3, 12:54:03.435
28, throttle, 3, 12:54:03.867
29, throttle, 0, 12:54:04.511
30, throttle, 12, 12:54:04.965
31, throttle, 7, 12:54:05.516
32, throttle, 6, 12:54:10.902
33, throttle, 7, 12:54:16.283
34, throttle, 4, 12:54:21.721
35, throttle, 11, 12:54:22.228
36, throttle, 8, 12:54:27.615
37, throttle, 6, 12:54:28.099
38, throttle, 11, 12:54:28.520
39, throttle, 10, 12:54:28.989
40, throttle, 5, 12:54:34.366
41, throttle, 1, 12:54:39.843
42, throttle, 14, 12:54:45.319
43, throttle, 0, 12:54:46.096
44, throttle, 13, 12:54:46.486
45, throttle, 12, 12:54:46.867
46, throttle, 3, 12:54:47.251
47, throttle, 0, 12:54:47.638
48, throttle, 7, 12:54:52.989
49, throttle, 10, 12:54:53.488
50, throttle, 233, 12:54:58.871
51, throttle, 320, 12:54:59.355
52, throttle, 321, 12:54:59.770
53, throttle, 318, 12:55:00.189
54, throttle, 366, 12:55:00.606
55, throttle, 365, 12:55:01.088
56, throttle, 501, 12:55:06.870
57, throttle, 570, 12:55:12.329
58, throttle, 556, 12:55:12.817
59, throttle, 571, 12:55:13.243
60, throttle, 566, 12:55:13.664
61, throttle, 552, 12:55:14.088
62, throttle, 565, 12:55:14.507
63, throttle, 566, 12:55:14.955
64, throttle, 635, 12:55:20.338
65, throttle, 640, 12:55:20.826
66, throttle, 560, 12:55:26.253
67, throttle, 567, 12:55:26.804
68, throttle, 570, 12:55:27.225
69, throttle, 10, 12:55:32.630
70, throttle, 18, 12:55:33.331
71, throttle, 8, 12:55:38.795
72, throttle, 7, 12:55:44.275
73, throttle, 8, 12:55:44.752
74, throttle, 11, 12:55:45.173
75, throttle, 4, 12:55:50.579
76, throttle, 11, 12:55:51.061
77, throttle, 5, 12:55:51.484
78, throttle, 15, 12:55:56.876
79, throttle, 0, 12:55:57.381
80, throttle, 10, 12:55:57.798
81, throttle, 5, 12:56:03.198
82, throttle, 1, 12:56:03.639
83, throttle, 12, 12:56:04.333
84, throttle, 3, 12:56:04.735
85, throttle, 12, 12:56:05.146
86, throttle, 11, 12:56:05.540
87, throttle, 16, 12:56:10.923
88, throttle, 3, 12:56:16.371
89, throttle, 5, 12:56:21.829
90, throttle, 13, 12:56:22.329
91, throttle, 6, 12:56:22.749
92, throttle, 6, 12:56:23.178
93, throttle, 12, 12:56:28.569
94, throttle, 6, 12:56:29.054
95, throttle, 6, 12:56:29.479
96, throttle, 9, 12:56:29.904
97, throttle, 14, 12:56:30.555
98, throttle, 8, 12:56:30.987
99, throttle, 11, 12:56:36.517
100, throttle, 9, 12:56:37.006
101, throttle, 0, 12:56:42.379
102, throttle, 11, 12:56:42.897
103, throttle, 8, 12:56:48.275
104, throttle, 0, 12:56:48.743
105, throttle, 12, 12:56:49.159
106, throttle, 12, 12:56:49.584
107, throttle, 9, 12:56:50.004
108, throttle, 9, 12:56:50.430
109, throttle, 13, 12:56:50.850
110, throttle, 567, 12:56:56.467
111, throttle, 694, 12:56:57.002
112, throttle, 794, 12:56:57.428
113, throttle, 849, 12:56:57.856
114, throttle, 883, 12:56:58.278
115, throttle, 353, 12:57:03.673
116, throttle, 260, 12:57:09.095
117, throttle, 198, 12:57:14.534
118, throttle, 6, 12:57:15.024
119, throttle, 12, 12:57:15.522
120, throttle, 8, 12:57:15.944
121, throttle, 5, 12:57:16.382
122, throttle, 4, 12:57:16.819
123, throttle, 1, 12:57:17.273
124, throttle, 7, 12:57:17.990
125, throttle, 10, 12:57:18.379
126, throttle, 1, 12:57:23.743
127, throttle, 1, 12:57:24.216
128, throttle, 5, 12:57:24.651
129, throttle, 14, 12:57:30.043
130, throttle, 9, 12:57:30.560
131, throttle, 6, 12:57:35.942
132, throttle, 4, 12:57:41.402
133, throttle, 0, 12:57:41.887
134, throttle, 19, 12:57:42.318
135, throttle, 6, 12:57:42.739
136, throttle, 17, 12:57:43.168
137, throttle, 6, 12:57:48.915
138, throttle, 11, 12:57:49.396
139, throttle, 2, 12:57:54.820
140, throttle, 5, 12:57:55.329
141, throttle, 9, 12:58:00.705
142, throttle, 8, 12:58:01.196
143, throttle, 7, 12:58:01.614
144, throttle, 12, 12:58:02.033
145, throttle, 8, 12:58:02.460
146, throttle, 2, 12:58:02.888
147, throttle, 6, 12:58:08.290
148, throttle, 3, 12:58:08.768
149, throttle, 11, 12:58:09.197
150, throttle, 8, 12:58:09.639
151, throttle, 5, 12:58:15.261
152, throttle, 0, 12:58:15.700
153, throttle, 5, 12:58:16.104
154, throttle, 11, 12:58:21.474
155, throttle, 6, 12:58:21.956
156, throttle, 0, 12:58:22.349
157, throttle, 0, 12:58:22.756
158, throttle, 5, 12:58:23.186
159, throttle, 9, 12:58:23.621
160, throttle, 13, 12:58:24.053
161, throttle, 0, 12:58:29.441
162, throttle, 7, 12:58:34.916
163, throttle, 8, 12:58:40.379
164, throttle, 354, 12:58:45.887
165, throttle, 363, 12:58:46.782
166, throttle, 545, 12:58:52.140
167, throttle, 572, 12:58:52.592
168, throttle, 580, 12:58:52.991
169, throttle, 628, 12:58:58.342
