Driver instructions:

Strategy instructions:

Power 1:
1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 323, 23:01:02.698
4, throttle, 324, 23:01:02.920
5, throttle, 319, 23:01:03.148
6, throttle, 315, 23:01:03.373
7, throttle, 313, 23:01:03.603
8, throttle, 309, 23:01:03.831
9, throttle, 302, 23:01:04.061
10, throttle, 306, 23:01:04.293
11, throttle, 305, 23:01:04.524
12, throttle, 303, 23:01:04.755
13, throttle, 301, 23:01:04.985
14, throttle, 307, 23:01:05.218
15, throttle, 314, 23:01:05.450
16, throttle, 305, 23:01:05.681
17, throttle, 303, 23:01:05.912
18, throttle, 300, 23:01:06.141
19, throttle, 301, 23:01:06.374
20, throttle, 293, 23:01:06.606
21, throttle, 299, 23:01:06.837
22, throttle, 299, 23:01:07.070
23, throttle, 299, 23:01:07.302
24, throttle, 303, 23:01:07.534
25, throttle, 298, 23:01:07.767
26, throttle, 295, 23:01:07.999
27, throttle, 298, 23:01:08.230
28, throttle, 299, 23:01:08.460
29, throttle, 294, 23:01:08.693
30, throttle, 299, 23:01:08.926
31, throttle, 288, 23:01:09.158
32, throttle, 297, 23:01:09.572
33, throttle, 291, 23:01:09.856
34, throttle, 284, 23:01:10.136
35, throttle, 289, 23:01:10.419
36, throttle, 290, 23:01:10.703
37, throttle, 299, 23:01:10.951
38, throttle, 293, 23:01:11.184
39, throttle, 295, 23:01:11.417
40, throttle, 289, 23:01:11.649
41, throttle, 286, 23:01:11.885
42, throttle, 292, 23:01:12.114
43, throttle, 302, 23:01:12.344
44, throttle, 297, 23:01:12.787
45, throttle, 298, 23:01:13.020
46, throttle, 288, 23:01:13.251
47, throttle, 293, 23:01:13.481
48, throttle, 282, 23:01:13.714
49, throttle, 294, 23:01:13.944
50, throttle, 287, 23:01:14.176
51, throttle, 281, 23:01:14.408
52, throttle, 287, 23:01:14.638
53, throttle, 287, 23:01:14.869
54, throttle, 295, 23:01:15.101
55, throttle, 282, 23:01:15.331
56, throttle, 282, 23:01:15.561
57, throttle, 284, 23:01:15.794
58, throttle, 294, 23:01:16.027
59, throttle, 286, 23:01:16.255
60, throttle, 286, 23:01:16.488
61, throttle, 293, 23:01:16.721
62, throttle, 285, 23:01:16.952
63, throttle, 285, 23:01:17.182
64, throttle, 283, 23:01:17.415
65, throttle, 289, 23:01:17.646
66, throttle, 284, 23:01:17.876
67, throttle, 288, 23:01:18.106
68, throttle, 286, 23:01:18.338
69, throttle, 288, 23:01:18.564
70, throttle, 280, 23:01:18.794
71, throttle, 288, 23:01:19.025
72, throttle, 285, 23:01:19.256
73, throttle, 287, 23:01:19.487
74, throttle, 281, 23:01:19.719
75, throttle, 277, 23:01:19.951
76, throttle, 289, 23:01:20.193
77, throttle, 280, 23:01:20.424
78, throttle, 278, 23:01:20.657
79, throttle, 285, 23:01:20.887
80, throttle, 290, 23:01:21.118
81, throttle, 289, 23:01:21.348
82, throttle, 280, 23:01:21.578
83, throttle, 280, 23:01:21.813
84, throttle, 295, 23:01:22.044
85, throttle, 290, 23:01:22.275
86, throttle, 289, 23:01:22.506
87, throttle, 277, 23:01:22.740
88, throttle, 289, 23:01:22.971
89, throttle, 286, 23:01:23.342
90, throttle, 275, 23:01:23.571
91, throttle, 281, 23:01:23.805
92, throttle, 281, 23:01:24.038
93, throttle, 274, 23:01:24.275
94, throttle, 283, 23:01:24.506
95, throttle, 282, 23:01:24.740
96, throttle, 285, 23:01:24.971
97, throttle, 283, 23:01:25.202
98, throttle, 283, 23:01:25.434
99, throttle, 283, 23:01:25.667
100, throttle, 281, 23:01:25.901
101, throttle, 279, 23:01:26.132
102, throttle, 283, 23:01:26.364
103, throttle, 277, 23:01:26.598
104, throttle, 278, 23:01:26.830
105, throttle, 286, 23:01:27.062
106, throttle, 276, 23:01:27.298
107, throttle, 290, 23:01:27.530
108, throttle, 280, 23:01:27.766
109, throttle, 274, 23:01:27.998
110, throttle, 277, 23:01:28.231
111, throttle, 280, 23:01:28.464
112, throttle, 278, 23:01:28.698
113, throttle, 277, 23:01:28.928
114, throttle, 284, 23:01:29.161
115, throttle, 280, 23:01:29.394
116, throttle, 283, 23:01:29.628
117, throttle, 277, 23:01:29.864
118, throttle, 280, 23:01:30.099
119, throttle, 283, 23:01:30.331
120, throttle, 277, 23:01:30.565
121, throttle, 278, 23:01:30.797
122, throttle, 278, 23:01:31.030
123, throttle, 284, 23:01:31.262
124, throttle, 289, 23:01:31.495
125, throttle, 269, 23:01:31.727
126, throttle, 283, 23:01:31.964
127, throttle, 280, 23:01:32.197
128, throttle, 281, 23:01:32.430
129, throttle, 279, 23:01:32.662
130, throttle, 281, 23:01:32.894
131, throttle, 276, 23:01:33.128
132, throttle, 280, 23:01:33.362
133, throttle, 281, 23:01:33.814
134, throttle, 274, 23:01:34.046
135, throttle, 280, 23:01:34.278
136, throttle, 288, 23:01:34.511
137, throttle, 276, 23:01:34.744
138, throttle, 274, 23:01:34.977
139, throttle, 281, 23:01:35.209
140, throttle, 284, 23:01:35.443
141, throttle, 265, 23:01:35.907
142, throttle, 273, 23:01:36.139
143, throttle, 283, 23:01:36.374
144, throttle, 283, 23:01:36.614
145, throttle, 279, 23:01:36.846
146, throttle, 266, 23:01:37.078
147, throttle, 281, 23:01:37.309
148, throttle, 289, 23:01:37.543
149, throttle, 274, 23:01:37.776
150, throttle, 274, 23:01:38.010
151, throttle, 274, 23:01:38.241
152, throttle, 293, 23:01:38.475
153, throttle, 278, 23:01:38.707
154, throttle, 275, 23:01:38.939
155, throttle, 279, 23:01:39.169
156, throttle, 283, 23:01:39.403
157, throttle, 278, 23:01:39.633
158, throttle, 280, 23:01:39.865
159, throttle, 278, 23:01:40.096
160, throttle, 280, 23:01:40.329
161, throttle, 275, 23:01:40.563
162, throttle, 277, 23:01:40.794
163, throttle, 280, 23:01:41.026
164, throttle, 286, 23:01:41.259
165, throttle, 289, 23:01:41.490
166, throttle, 280, 23:01:41.720
