1, throttle, -1, -1
2, throttle, 0, 13:29:53.996
3, throttle, 6, 13:29:54.388
4, throttle, 8, 13:29:54.782
5, throttle, 13, 13:29:55.176
6, throttle, 7, 13:30:00.530
7, throttle, 9, 13:30:06.151
8, throttle, 0, 13:30:11.591
9, throttle, 9, 13:30:12.077
10, throttle, 17, 13:30:12.507
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, -1, -1
9, rpm, -1, -1
10, rpm, -1, -1
1, Current, -1, -1
2, Current, -1, -1
3, Current, -1, -1
4, Current, 1, 13:29:54.782
5, Current, 1, 13:29:54.782
6, Current, 6, 13:30:00.530
7, Current, 6, 13:30:00.530
8, Current, 6, 13:30:00.530
9, Current, 6, 13:30:00.530
10, Current, 6, 13:30:00.530
1, Current, -1, -1
2, Current, -1, -1
3, Current, -1, -1
4, Current, 1, 13:29:54.782
5, Current, 6, 13:30:00.530
6, Current, 6, 13:30:00.530
