1, throttle, 0, 01:16:31.768
2, throttle, 0, 01:16:31.804
3, throttle, 0, 01:16:31.837
4, throttle, 0, 01:16:31.874
5, throttle, 0, 01:16:31.906
6, throttle, 0, 01:16:31.927
7, throttle, 0, 01:16:31.927
8, throttle, 0, 01:16:31.974
9, throttle, 0, 01:16:31.974
10, throttle, 0, 01:16:32.019
11, throttle, 0, 01:16:32.043
12, throttle, 0, 01:16:32.043
13, throttle, 0, 01:16:32.085
14, throttle, 0, 01:16:32.108
15, throttle, 0, 01:16:32.108
16, throttle, 0, 01:16:32.154
17, throttle, 0, 01:16:32.180
18, throttle, 0, 01:16:32.216
19, throttle, 0, 01:16:32.255
20, throttle, 0, 01:16:32.288
21, throttle, 0, 01:16:32.325
22, throttle, 0, 01:16:32.359
23, throttle, 0, 01:16:32.398
24, throttle, 0, 01:16:32.436
25, throttle, 0, 01:16:32.475
26, throttle, 0, 01:16:32.508
27, throttle, 0, 01:16:32.540
28, throttle, 0, 01:16:32.580
29, throttle, 0, 01:16:32.620
30, throttle, 0, 01:16:32.777
31, throttle, 0, 01:16:32.827
32, throttle, 0, 01:16:32.860
33, throttle, 0, 01:16:32.896
34, throttle, 0, 01:16:32.928
35, throttle, 0, 01:16:32.970
36, throttle, 0, 01:16:33.006
37, throttle, 0, 01:16:33.040
38, throttle, 0, 01:16:33.076
39, throttle, 0, 01:16:33.108
40, throttle, 0, 01:16:33.144
41, throttle, 0, 01:16:33.178
42, throttle, 0, 01:16:33.216
43, throttle, 0, 01:16:33.249
44, throttle, 0, 01:16:33.296
45, throttle, 0, 01:16:33.328
46, throttle, 0, 01:16:33.366
47, throttle, 0, 01:16:33.399
48, throttle, 0, 01:16:33.439
49, throttle, 0, 01:16:33.477
50, throttle, 0, 01:16:33.513
51, throttle, 0, 01:16:33.549
52, throttle, 0, 01:16:33.587
53, throttle, 0, 01:16:33.620
54, throttle, 0, 01:16:33.661
55, throttle, 0, 01:16:33.698
56, throttle, 0, 01:16:33.749
57, throttle, 0, 01:16:33.785
58, throttle, 0, 01:16:33.819
59, throttle, 0, 01:16:33.858
60, throttle, 0, 01:16:33.890
61, throttle, 0, 01:16:33.928
62, throttle, 0, 01:16:33.981
63, throttle, 0, 01:16:34.018
64, throttle, 0, 01:16:34.058
65, throttle, 0, 01:16:34.094
66, throttle, 0, 01:16:34.128
67, throttle, 0, 01:16:34.166
68, throttle, 0, 01:16:34.204
69, throttle, 0, 01:16:34.240
70, throttle, 0, 01:16:34.276
71, throttle, 0, 01:16:34.309
72, throttle, 0, 01:16:34.345
73, throttle, 0, 01:16:34.378
74, throttle, 0, 01:16:34.412
75, throttle, 0, 01:16:34.451
76, throttle, 0, 01:16:34.487
77, throttle, 0, 01:16:34.526
78, throttle, 0, 01:16:34.568
79, throttle, 0, 01:16:34.604
80, throttle, 0, 01:16:34.654
81, throttle, 0, 01:16:34.689
82, throttle, 0, 01:16:34.726
83, throttle, 0, 01:16:34.767
84, throttle, 0, 01:16:34.806
85, throttle, 0, 01:16:34.839
86, throttle, 0, 01:16:34.874
87, throttle, 0, 01:16:34.907
88, throttle, 0, 01:16:34.947
89, throttle, 0, 01:16:34.985
90, throttle, 0, 01:16:35.027
91, throttle, 0, 01:16:35.065
92, throttle, 0, 01:16:35.105
93, throttle, 0, 01:16:35.144
94, throttle, 0, 01:16:35.184
95, throttle, 0, 01:16:35.228
96, throttle, 0, 01:16:35.266
97, throttle, 0, 01:16:35.300
98, throttle, 0, 01:16:35.340
99, throttle, 0, 01:16:35.377
100, throttle, 0, 01:16:35.413
101, throttle, 0, 01:16:35.454
102, throttle, 0, 01:16:35.495
103, throttle, 0, 01:16:35.537
104, throttle, 0, 01:16:35.590
105, throttle, 0, 01:16:35.619
106, throttle, 0, 01:16:35.646
107, throttle, 0, 01:16:35.646
108, throttle, 0, 01:16:35.690
109, throttle, 0, 01:16:35.716
110, throttle, 0, 01:16:35.716
111, throttle, 0, 01:16:35.760
112, throttle, 0, 01:16:35.784
113, throttle, 0, 01:16:35.784
114, throttle, 0, 01:16:35.834
115, throttle, 0, 01:16:35.858
116, throttle, 0, 01:16:35.884
117, throttle, 0, 01:16:35.884
118, throttle, 0, 01:16:35.928
119, throttle, 0, 01:16:35.950
120, throttle, 0, 01:16:35.950
121, throttle, 0, 01:16:35.998
122, throttle, 0, 01:16:36.023
123, throttle, 0, 01:16:36.023
124, throttle, 0, 01:16:36.069
125, throttle, 0, 01:16:36.094
126, throttle, 0, 01:16:36.094
127, throttle, 0, 01:16:36.139
128, throttle, 0, 01:16:36.165
129, throttle, 0, 01:16:36.165
130, throttle, 0, 01:16:36.307
131, throttle, 0, 01:16:36.346
132, throttle, 0, 01:16:36.384
133, throttle, 0, 01:16:36.426
134, throttle, 0, 01:16:36.460
135, throttle, 0, 01:16:36.513
136, throttle, 0, 01:16:36.513
137, throttle, 0, 01:16:36.558
138, throttle, 0, 01:16:36.584
139, throttle, 0, 01:16:36.584
140, throttle, 0, 01:16:36.628
141, throttle, 0, 01:16:36.652
142, throttle, 0, 01:16:36.652
143, throttle, 0, 01:16:36.704
144, throttle, 0, 01:16:36.727
145, throttle, 0, 01:16:36.727
146, throttle, 0, 01:16:36.774
147, throttle, 0, 01:16:36.795
148, throttle, 0, 01:16:36.795
149, throttle, 0, 01:16:36.845
150, throttle, 0, 01:16:36.868
151, throttle, 0, 01:16:36.868
152, throttle, 0, 01:16:36.915
153, throttle, 0, 01:16:36.937
154, throttle, 0, 01:16:36.937
155, throttle, 0, 01:16:36.987
156, throttle, 0, 01:16:37.009
157, throttle, 0, 01:16:37.009
158, throttle, 0, 01:16:37.056
159, throttle, 0, 01:16:37.078
160, throttle, 0, 01:16:37.078
161, throttle, 0, 01:16:37.124
162, throttle, 0, 01:16:37.149
163, throttle, 0, 01:16:37.175
164, throttle, 0, 01:16:37.175
165, throttle, 0, 01:16:37.235
1, rpm, 0, 01:16:31.768
2, rpm, 0, 01:16:31.804
3, rpm, 0, 01:16:31.837
4, rpm, 0, 01:16:31.874
5, rpm, 0, 01:16:31.906
6, rpm, 0, 01:16:31.927
7, rpm, 0, 01:16:31.927
8, rpm, 0, 01:16:31.974
9, rpm, 0, 01:16:31.974
10, rpm, 0, 01:16:32.019
11, rpm, 0, 01:16:32.043
12, rpm, 0, 01:16:32.043
13, rpm, 0, 01:16:32.085
14, rpm, 0, 01:16:32.108
15, rpm, 0, 01:16:32.108
16, rpm, 0, 01:16:32.154
17, rpm, 0, 01:16:32.180
18, rpm, 0, 01:16:32.216
19, rpm, 0, 01:16:32.255
20, rpm, 0, 01:16:32.288
21, rpm, 0, 01:16:32.325
22, rpm, 0, 01:16:32.359
23, rpm, 0, 01:16:32.398
24, rpm, 0, 01:16:32.436
25, rpm, 0, 01:16:32.475
26, rpm, 0, 01:16:32.508
27, rpm, 0, 01:16:32.540
28, rpm, 0, 01:16:32.580
29, rpm, 0, 01:16:32.620
30, rpm, 0, 01:16:32.777
31, rpm, 0, 01:16:32.827
32, rpm, 0, 01:16:32.860
33, rpm, 0, 01:16:32.896
34, rpm, 0, 01:16:32.928
35, rpm, 0, 01:16:32.970
36, rpm, 0, 01:16:33.006
37, rpm, 0, 01:16:33.040
38, rpm, 0, 01:16:33.076
39, rpm, 0, 01:16:33.108
40, rpm, 0, 01:16:33.144
41, rpm, 0, 01:16:33.178
42, rpm, 0, 01:16:33.216
43, rpm, 0, 01:16:33.249
44, rpm, 0, 01:16:33.296
45, rpm, 0, 01:16:33.328
46, rpm, 0, 01:16:33.366
47, rpm, 0, 01:16:33.399
48, rpm, 0, 01:16:33.439
49, rpm, 0, 01:16:33.477
50, rpm, 0, 01:16:33.513
51, rpm, 0, 01:16:33.549
52, rpm, 0, 01:16:33.587
53, rpm, 0, 01:16:33.620
54, rpm, 0, 01:16:33.661
55, rpm, 0, 01:16:33.698
56, rpm, 0, 01:16:33.749
57, rpm, 0, 01:16:33.785
58, rpm, 0, 01:16:33.819
59, rpm, 0, 01:16:33.858
60, rpm, 0, 01:16:33.890
61, rpm, 0, 01:16:33.928
62, rpm, 0, 01:16:33.981
63, rpm, 0, 01:16:34.018
64, rpm, 0, 01:16:34.058
65, rpm, 0, 01:16:34.094
66, rpm, 0, 01:16:34.128
67, rpm, 0, 01:16:34.166
68, rpm, 0, 01:16:34.204
69, rpm, 0, 01:16:34.240
70, rpm, 0, 01:16:34.276
71, rpm, 0, 01:16:34.309
72, rpm, 0, 01:16:34.345
73, rpm, 0, 01:16:34.378
74, rpm, 0, 01:16:34.412
75, rpm, 0, 01:16:34.451
76, rpm, 0, 01:16:34.487
77, rpm, 0, 01:16:34.526
78, rpm, 0, 01:16:34.568
79, rpm, 0, 01:16:34.604
80, rpm, 0, 01:16:34.654
81, rpm, 0, 01:16:34.689
82, rpm, 0, 01:16:34.726
83, rpm, 0, 01:16:34.767
84, rpm, 0, 01:16:34.806
85, rpm, 0, 01:16:34.839
86, rpm, 0, 01:16:34.874
87, rpm, 0, 01:16:34.907
88, rpm, 0, 01:16:34.947
89, rpm, 0, 01:16:34.985
90, rpm, 0, 01:16:35.027
91, rpm, 0, 01:16:35.065
92, rpm, 0, 01:16:35.105
93, rpm, 0, 01:16:35.144
