1, throttle, -1, -1
2, throttle, 4, 15:18:18.047
3, throttle, 4, 15:18:18.119
4, throttle, 4, 15:18:18.191
5, throttle, 4, 15:18:18.191
6, throttle, 4, 15:18:18.325
7, throttle, 4, 15:18:18.391
8, throttle, 4, 15:18:18.455
9, throttle, 4, 15:18:18.520
10, throttle, 4, 15:18:18.520
11, throttle, 4, 15:18:18.651
12, throttle, 4, 15:18:18.716
13, throttle, 4, 15:18:18.787
14, throttle, 4, 15:18:18.849
15, throttle, 4, 15:18:18.911
16, throttle, 4, 15:18:18.911
17, throttle, 4, 15:18:19.045
18, throttle, 4, 15:18:19.111
19, throttle, 4, 15:18:19.176
20, throttle, 4, 15:18:19.238
21, throttle, 4, 15:18:19.238
22, throttle, 4, 15:18:19.369
23, throttle, 4, 15:18:19.437
24, throttle, 4, 15:18:19.499
25, throttle, 4, 15:18:19.580
26, throttle, 4, 15:18:19.647
27, throttle, 4, 15:18:19.715
28, throttle, 4, 15:18:19.715
29, throttle, 4, 15:18:19.849
30, throttle, 4, 15:18:19.917
31, throttle, 4, 15:18:19.980
32, throttle, 4, 15:18:20.046
33, throttle, 4, 15:18:20.117
34, throttle, 4, 15:18:20.117
35, throttle, 4, 15:18:20.248
36, throttle, 4, 15:18:20.315
37, throttle, 4, 15:18:20.391
38, throttle, 4, 15:18:20.458
39, throttle, 4, 15:18:20.521
40, throttle, 4, 15:18:20.521
41, throttle, 4, 15:18:20.650
42, throttle, 4, 15:18:20.715
43, throttle, 4, 15:18:20.781
44, throttle, 4, 15:18:20.857
45, throttle, 4, 15:18:20.930
46, throttle, 4, 15:18:20.996
47, throttle, 4, 15:18:20.996
48, throttle, 4, 15:18:21.128
49, throttle, 4, 15:18:21.191
50, throttle, 4, 15:18:21.259
51, throttle, 4, 15:18:21.322
52, throttle, 4, 15:18:21.322
53, throttle, 4, 15:18:21.460
54, throttle, 4, 15:18:21.525
55, throttle, 4, 15:18:21.591
56, throttle, 4, 15:18:21.658
57, throttle, 4, 15:18:21.725
58, throttle, 4, 15:18:21.791
59, throttle, 4, 15:18:21.791
60, throttle, 4, 15:18:21.925
61, throttle, 4, 15:18:21.998
62, throttle, 4, 15:18:22.065
63, throttle, 4, 15:18:22.131
64, throttle, 4, 15:18:22.199
65, throttle, 4, 15:18:22.199
66, throttle, 4, 15:18:22.331
67, throttle, 4, 15:18:22.398
68, throttle, 4, 15:18:22.464
69, throttle, 4, 15:18:22.537
70, throttle, 4, 15:18:22.601
71, throttle, 4, 15:18:22.671
72, throttle, 4, 15:18:22.671
73, throttle, 4, 15:18:22.805
74, throttle, 4, 15:18:22.871
75, throttle, 4, 15:18:22.936
76, throttle, 4, 15:18:23.000
77, throttle, 4, 15:18:23.075
78, throttle, 4, 15:18:23.075
79, throttle, 4, 15:18:23.208
80, throttle, 4, 15:18:23.275
81, throttle, 4, 15:18:23.341
82, throttle, 4, 15:18:23.405
83, throttle, 4, 15:18:23.470
84, throttle, 4, 15:18:23.470
85, throttle, 4, 15:18:23.610
86, throttle, 4, 15:18:23.672
87, throttle, 4, 15:18:23.736
88, throttle, 4, 15:18:23.799
89, throttle, 4, 15:18:23.799
90, throttle, 4, 15:18:23.926
91, throttle, 4, 15:18:24.005
92, throttle, 4, 15:18:24.071
93, throttle, 4, 15:18:24.142
94, throttle, 4, 15:18:24.209
95, throttle, 4, 15:18:24.272
96, throttle, 4, 15:18:24.272
97, throttle, 4, 15:18:24.405
98, throttle, 4, 15:18:24.470
99, throttle, 4, 15:18:24.537
100, throttle, 4, 15:18:24.601
101, throttle, 4, 15:18:24.670
102, throttle, 4, 15:18:24.670
103, throttle, 4, 15:18:24.799
104, throttle, 4, 15:18:24.866
105, throttle, 4, 15:18:24.930
106, throttle, 4, 15:18:24.997
107, throttle, 4, 15:18:24.997
108, throttle, 4, 15:18:25.125
109, throttle, 4, 15:18:25.196
110, throttle, 4, 15:18:25.259
111, throttle, 4, 15:18:25.325
112, throttle, 4, 15:18:25.406
113, throttle, 4, 15:18:25.470
114, throttle, 4, 15:18:25.470
115, throttle, 4, 15:18:25.605
116, throttle, 4, 15:18:25.670
117, throttle, 4, 15:18:25.742
118, throttle, 4, 15:18:25.809
119, throttle, 4, 15:18:25.871
120, throttle, 4, 15:18:25.871
121, throttle, 4, 15:18:26.000
122, throttle, 4, 15:18:26.065
123, throttle, 4, 15:18:26.131
124, throttle, 4, 15:18:26.198
125, throttle, 4, 15:18:26.270
126, throttle, 4, 15:18:26.270
127, throttle, 4, 15:18:26.400
128, throttle, 4, 15:18:26.466
129, throttle, 4, 15:18:26.529
130, throttle, 4, 15:18:26.596
