1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 7, 15:20:09.795
4, throttle, 1, 15:20:10.144
5, throttle, 1, 15:20:10.490
6, throttle, 14, 15:20:10.838
7, throttle, 0, 15:20:11.185
8, throttle, 15, 15:20:11.545
9, throttle, 15, 15:20:11.919
10, throttle, 9, 15:20:12.307
11, throttle, 6, 15:20:12.686
12, throttle, 7, 15:20:13.065
13, throttle, 12, 15:20:13.445
14, throttle, 12, 15:20:13.816
15, throttle, 8, 15:20:14.180
16, throttle, 3, 15:20:14.544
17, throttle, 11, 15:20:14.911
18, throttle, 0, 15:20:15.548
19, throttle, 1, 15:20:15.892
20, throttle, 1, 15:20:16.274
21, throttle, 13, 15:20:16.614
22, throttle, 0, 15:20:16.977
23, throttle, 10, 15:20:17.352
24, throttle, 0, 15:20:17.730
25, throttle, 3, 15:20:18.098
26, throttle, 9, 15:20:18.468
27, throttle, 6, 15:20:18.840
28, throttle, 6, 15:20:19.213
29, throttle, 3, 15:20:19.938
30, throttle, 11, 15:20:20.354
31, throttle, 2, 15:20:20.731
32, throttle, 7, 15:20:21.096
33, throttle, 13, 15:20:21.463
34, throttle, 8, 15:20:21.841
35, throttle, 4, 15:20:22.417
36, throttle, 1, 15:20:22.757
37, throttle, 7, 15:20:23.105
38, throttle, 15, 15:20:23.477
39, throttle, 12, 15:20:23.840
40, throttle, 3, 15:20:24.204
41, throttle, 8, 15:20:24.568
42, throttle, 6, 15:20:24.933
43, throttle, 5, 15:20:25.295
44, throttle, 12, 15:20:25.662
45, throttle, 11, 15:20:26.029
46, throttle, 0, 15:20:26.397
47, throttle, 1, 15:20:26.787
48, throttle, 5, 15:20:27.155
49, throttle, 7, 15:20:27.521
50, throttle, 7, 15:20:27.884
51, throttle, 6, 15:20:28.502
52, throttle, 7, 15:20:28.848
53, throttle, 1, 15:20:29.190
54, throttle, 0, 15:20:29.532
55, throttle, 4, 15:20:29.868
56, throttle, 6, 15:20:30.210
57, throttle, 13, 15:20:30.556
58, throttle, 0, 15:20:30.906
59, throttle, 6, 15:20:31.254
60, throttle, 3, 15:20:31.596
61, throttle, 5, 15:20:31.972
62, throttle, 14, 15:20:32.341
63, throttle, 3, 15:20:32.719
64, throttle, 9, 15:20:33.087
65, throttle, 8, 15:20:33.463
66, throttle, 16, 15:20:33.832
67, throttle, 8, 15:20:34.198
68, throttle, 0, 15:20:34.811
69, throttle, 17, 15:20:35.172
70, throttle, 11, 15:20:35.515
71, throttle, 0, 15:20:35.860
72, throttle, 9, 15:20:36.208
73, throttle, 4, 15:20:36.558
74, throttle, 15, 15:20:36.922
75, throttle, 10, 15:20:37.292
76, throttle, 6, 15:20:37.659
77, throttle, 1, 15:20:38.030
78, throttle, 5, 15:20:38.403
79, throttle, 10, 15:20:38.775
80, throttle, 11, 15:20:39.180
81, throttle, 3, 15:20:39.553
82, throttle, 17, 15:20:39.924
83, throttle, 7, 15:20:40.493
84, throttle, 12, 15:20:40.924
85, throttle, 0, 15:20:41.537
86, throttle, 12, 15:20:41.902
87, throttle, 13, 15:20:42.275
88, throttle, 3, 15:20:42.659
89, throttle, 7, 15:20:43.029
90, throttle, 8, 15:20:43.406
91, throttle, 2, 15:20:43.778
92, throttle, 8, 15:20:44.196
93, throttle, 16, 15:20:44.574
94, throttle, 9, 15:20:44.950
95, throttle, 10, 15:20:45.328
96, throttle, 7, 15:20:45.727
97, throttle, 12, 15:20:46.105
98, throttle, 6, 15:20:46.476
99, throttle, 10, 15:20:46.864
100, throttle, 3, 15:20:47.245
101, throttle, 9, 15:20:47.817
102, throttle, 9, 15:20:48.164
103, throttle, 12, 15:20:48.513
104, throttle, 2, 15:20:48.860
105, throttle, 10, 15:20:49.205
106, throttle, 7, 15:20:49.547
107, throttle, 8, 15:20:49.914
108, throttle, 20, 15:20:50.273
109, throttle, 4, 15:20:50.779
110, throttle, 9, 15:20:51.148
111, throttle, 6, 15:20:51.526
112, throttle, 4, 15:20:51.898
113, throttle, 11, 15:20:52.271
114, throttle, 5, 15:20:52.646
115, throttle, 10, 15:20:53.026
116, throttle, 10, 15:20:53.412
117, throttle, 12, 15:20:53.797
118, throttle, 8, 15:20:54.424
119, throttle, 11, 15:20:54.767
120, throttle, 7, 15:20:55.117
121, throttle, 8, 15:20:55.465
122, throttle, 5, 15:20:55.810
123, throttle, 0, 15:20:56.156
124, throttle, 12, 15:20:56.511
125, throttle, 7, 15:20:56.881
126, throttle, 3, 15:20:57.255
127, throttle, 2, 15:20:57.631
128, throttle, 2, 15:20:58.006
129, throttle, 8, 15:20:58.454
130, throttle, 9, 15:20:58.826
131, throttle, 14, 15:20:59.209
132, throttle, 5, 15:20:59.581
133, throttle, 6, 15:20:59.952
134, throttle, 12, 15:21:00.353
135, throttle, 6, 15:21:01.341
136, throttle, 3, 15:21:01.710
137, throttle, 6, 15:21:02.072
138, throttle, 1, 15:21:02.438
139, throttle, 0, 15:21:02.810
140, throttle, 9, 15:21:03.177
141, throttle, 3, 15:21:03.542
142, throttle, 2, 15:21:03.924
143, throttle, 10, 15:21:04.303
144, throttle, 7, 15:21:04.670
145, throttle, 3, 15:21:05.038
146, throttle, 6, 15:21:05.408
147, throttle, 6, 15:21:05.790
148, throttle, 13, 15:21:06.157
149, throttle, 4, 15:21:06.548
150, throttle, 9, 15:21:06.930
151, throttle, 5, 15:21:07.570
152, throttle, 7, 15:21:07.915
153, throttle, 15, 15:21:08.255
154, throttle, 17, 15:21:08.595
155, throttle, 3, 15:21:08.935
156, throttle, 7, 15:21:09.297
157, throttle, 0, 15:21:09.635
158, throttle, 5, 15:21:09.976
159, throttle, 5, 15:21:10.322
160, throttle, 7, 15:21:10.675
161, throttle, 7, 15:21:11.017
162, throttle, 8, 15:21:11.526
163, throttle, 5, 15:21:11.893
164, throttle, 3, 15:21:12.262
165, throttle, 4, 15:21:12.629
166, throttle, 2, 15:21:12.989
167, throttle, 3, 15:21:13.355
168, throttle, 5, 15:21:14.093
169, throttle, 14, 15:21:14.460
170, throttle, 4, 15:21:14.796
171, throttle, 2, 15:21:15.134
172, throttle, 19, 15:21:15.474
173, throttle, 0, 15:21:15.815
174, throttle, 11, 15:21:16.165
175, throttle, 14, 15:21:16.507
176, throttle, 3, 15:21:16.872
177, throttle, 4, 15:21:17.254
178, throttle, 11, 15:21:17.624
179, throttle, 11, 15:21:18.007
180, throttle, 7, 15:21:18.375
181, throttle, 3, 15:21:18.742
182, throttle, 7, 15:21:19.124
183, throttle, 11, 15:21:19.491
184, throttle, 1, 15:21:19.881
185, throttle, 0, 15:21:20.505
186, throttle, 9, 15:21:20.860
187, throttle, 3, 15:21:21.199
188, throttle, 6, 15:21:21.538
189, throttle, 11, 15:21:21.936
190, throttle, 11, 15:21:22.319
191, throttle, 6, 15:21:22.683
192, throttle, 9, 15:21:23.053
193, throttle, 6, 15:21:23.414
194, throttle, 10, 15:21:23.775
195, throttle, 10, 15:21:24.135
196, throttle, 7, 15:21:24.500
197, throttle, 8, 15:21:24.903
198, throttle, 5, 15:21:25.264
199, throttle, 6, 15:21:25.641
200, throttle, 10, 15:21:26.006
201, throttle, 14, 15:21:26.606
202, throttle, 0, 15:21:26.981
203, throttle, 6, 15:21:27.344
204, throttle, 4, 15:21:27.718
205, throttle, 6, 15:21:28.093
206, throttle, 1, 15:21:28.464
207, throttle, 11, 15:21:28.829
208, throttle, 8, 15:21:29.197
209, throttle, 5, 15:21:29.612
210, throttle, 10, 15:21:30.015
211, throttle, 6, 15:21:30.376
212, throttle, 7, 15:21:30.735
213, throttle, 2, 15:21:31.095
214, throttle, 9, 15:21:31.458
215, throttle, 10, 15:21:31.861
216, throttle, 11, 15:21:32.251
217, throttle, 9, 15:21:32.622
218, throttle, 7, 15:21:33.213
219, throttle, 11, 15:21:33.581
220, throttle, 6, 15:21:33.944
221, throttle, 0, 15:21:34.309
222, throttle, 1, 15:21:34.671
223, throttle, 1, 15:21:35.036
224, throttle, 6, 15:21:35.398
225, throttle, 6, 15:21:35.800
226, throttle, 2, 15:21:36.163
227, throttle, 15, 15:21:36.531
228, throttle, 5, 15:21:36.890
229, throttle, 11, 15:21:37.253
230, throttle, 7, 15:21:37.635
231, throttle, 11, 15:21:38.000
232, throttle, 8, 15:21:38.370
233, throttle, 5, 15:21:38.758
234, throttle, 6, 15:21:39.142
235, throttle, 5, 15:21:39.698
236, throttle, 0, 15:21:40.033
237, throttle, 18, 15:21:40.367
238, throttle, 12, 15:21:40.705
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, -1, -1
9, rpm, -1, -1
10, rpm, -1, -1
11, rpm, -1, -1
12, rpm, -1, -1
13, rpm, -1, -1
14, rpm, -1, -1
15, rpm, -1, -1
16, rpm, -1, -1
17, rpm, -1, -1
18, rpm, -1, -1
19, rpm, -1, -1
20, rpm, -1, -1
21, rpm, -1, -1
22, rpm, 4, 15:20:16.977
23, rpm, 4, 15:20:16.977
24, rpm, 4, 15:20:16.977
25, rpm, 25, 15:20:18.098
26, rpm, 25, 15:20:18.098
27, rpm, 25, 15:20:18.098
28, rpm, 25, 15:20:18.098
29, rpm, 21, 15:20:19.938
30, rpm, 21, 15:20:19.938
31, rpm, 27, 15:20:20.731
32, rpm, 27, 15:20:20.731
33, rpm, 27, 15:20:20.731
34, rpm, 26, 15:20:21.841
35, rpm, 26, 15:20:21.841
36, rpm, 26, 15:20:21.841
37, rpm, 23, 15:20:23.105
38, rpm, 23, 15:20:23.105
39, rpm, 23, 15:20:23.105
40, rpm, 23, 15:20:23.105
41, rpm, 23, 15:20:24.568
42, rpm, 23, 15:20:24.568
43, rpm, 36, 15:20:25.295
44, rpm, 36, 15:20:25.295
45, rpm, 37, 15:20:26.029
46, rpm, 37, 15:20:26.029
47, rpm, 38, 15:20:26.787
48, rpm, 38, 15:20:26.787
49, rpm, 35, 15:20:27.521
50, rpm, 35, 15:20:27.521
51, rpm, 32, 15:20:28.502
52, rpm, 32, 15:20:28.502
53, rpm, 32, 15:20:28.502
54, rpm, 29, 15:20:29.532
55, rpm, 29, 15:20:29.532
56, rpm, 29, 15:20:29.532
57, rpm, 29, 15:20:29.532
58, rpm, 26, 15:20:30.906
59, rpm, 26, 15:20:30.906
60, rpm, 26, 15:20:30.906
61, rpm, 22, 15:20:31.972
62, rpm, 22, 15:20:31.972
63, rpm, 22, 15:20:31.972
64, rpm, 35, 15:20:33.087
65, rpm, 35, 15:20:33.087
66, rpm, 32, 15:20:33.832
67, rpm, 32, 15:20:33.832
68, rpm, 34, 15:20:34.811
69, rpm, 34, 15:20:34.811
70, rpm, 31, 15:20:35.515
71, rpm, 31, 15:20:35.515
72, rpm, 44, 15:20:36.208
73, rpm, 44, 15:20:36.208
74, rpm, 42, 15:20:36.922
75, rpm, 42, 15:20:36.922
76, rpm, 39, 15:20:37.659
77, rpm, 39, 15:20:37.659
78, rpm, 39, 15:20:37.659
79, rpm, 36, 15:20:38.775
80, rpm, 36, 15:20:38.775
81, rpm, 34, 15:20:39.553
82, rpm, 34, 15:20:39.553
83, rpm, 31, 15:20:40.493
84, rpm, 31, 15:20:40.493
85, rpm, 39, 15:20:41.537
86, rpm, 39, 15:20:41.902
87, rpm, 39, 15:20:41.902
88, rpm, 36, 15:20:42.659
89, rpm, 36, 15:20:42.659
90, rpm, 36, 15:20:42.659
91, rpm, 33, 15:20:43.778
92, rpm, 33, 15:20:43.778
93, rpm, 30, 15:20:44.574
94, rpm, 30, 15:20:44.574
95, rpm, 38, 15:20:45.328
96, rpm, 38, 15:20:45.328
97, rpm, 42, 15:20:46.105
98, rpm, 42, 15:20:46.105
99, rpm, 39, 15:20:46.864
100, rpm, 39, 15:20:46.864
101, rpm, 37, 15:20:47.817
102, rpm, 37, 15:20:47.817
103, rpm, 34, 15:20:48.513
104, rpm, 34, 15:20:48.513
105, rpm, 34, 15:20:48.513
106, rpm, 31, 15:20:49.547
107, rpm, 31, 15:20:49.547
108, rpm, 31, 15:20:49.547
109, rpm, 26, 15:20:50.779
110, rpm, 26, 15:20:50.779
111, rpm, 26, 15:20:50.779
112, rpm, 26, 15:20:50.779
113, rpm, 26, 15:20:50.779
114, rpm, 26, 15:20:50.779
115, rpm, 26, 15:20:50.779
116, rpm, 26, 15:20:50.779
117, rpm, 26, 15:20:50.779
118, rpm, 26, 15:20:50.779
119, rpm, 26, 15:20:50.779
120, rpm, 26, 15:20:50.779
121, rpm, 26, 15:20:50.779
122, rpm, 26, 15:20:50.779
123, rpm, 26, 15:20:50.779
124, rpm, 26, 15:20:50.779
125, rpm, 26, 15:20:50.779
126, rpm, 26, 15:20:50.779
127, rpm, 26, 15:20:50.779
128, rpm, 26, 15:20:50.779
129, rpm, 26, 15:20:50.779
130, rpm, 26, 15:20:50.779
131, rpm, 26, 15:20:50.779
132, rpm, 26, 15:20:50.779
133, rpm, 26, 15:20:50.779
