1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 11, 17:29:04.279
4, throttle, 17, 17:29:04.714
5, throttle, 0, 17:29:05.138
6, throttle, 2, 17:29:05.588
7, throttle, 1, 17:29:06.032
8, throttle, 2, 17:29:06.478
9, throttle, 1, 17:29:06.922
10, throttle, 12, 17:29:07.331
11, throttle, 11, 17:29:07.812
12, throttle, 2, 17:29:08.565
13, throttle, 6, 17:29:09.088
14, throttle, 0, 17:29:09.886
15, throttle, 9, 17:29:10.398
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, 0, 17:29:04.279
4, rpm, 0, 17:29:04.279
5, rpm, 0, 17:29:04.279
6, rpm, 0, 17:29:04.279
7, rpm, 0, 17:29:04.279
8, rpm, 0, 17:29:04.279
9, rpm, 0, 17:29:04.279
10, rpm, 0, 17:29:04.279
11, rpm, 0, 17:29:04.279
12, rpm, 0, 17:29:04.279
13, rpm, 0, 17:29:04.279
14, rpm, 0, 17:29:04.279
15, rpm, 0, 17:29:04.279
1, Current, -1, -1
2, Current, -1, -1
3, Current, 3.69, 17:29:04.279
4, Current, 3.69, 17:29:04.279
5, Current, 3.53, 17:29:05.138
6, Current, 3.59, 17:29:05.588
7, Current, 3.64, 17:29:06.032
8, Current, 3.34, 17:29:06.478
9, Current, 3.53, 17:29:06.922
10, Current, 3.36, 17:29:07.331
11, Current, 3.79, 17:29:07.812
12, Current, 3.71, 17:29:08.565
13, Current, 3.72, 17:29:09.088
14, Current, 3.62, 17:29:09.886
1, Current, -1, -1
2, Current, -1, -1
3, Current, 3.69, 17:29:04.279
4, Current, 3.69, 17:29:04.279
5, Current, 1.23, 17:29:05.138
6, Current, 1.21, 17:29:05.588
7, Current, 1.22, 17:29:06.032
8, Current, 1.23, 17:29:06.478
9, Current, 1.45, 17:29:06.922
10, Current, 1.22, 17:29:07.331
11, Current, 1.21, 17:29:07.812
12, Current, 1.27, 17:29:08.565
13, Current, 1.24, 17:29:09.088
14, Current, 1.3, 17:29:09.886
