1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, 2, 16:24:46.112
4, throttle, 7, 16:24:46.493
5, throttle, 9, 16:24:46.866
6, throttle, 5, 16:24:47.235
7, throttle, 11, 16:24:47.610
8, throttle, 0, 16:24:47.991
9, throttle, 11, 16:24:48.506
10, throttle, 5, 16:24:48.873
11, throttle, 6, 16:24:49.249
12, throttle, 3, 16:24:49.611
13, throttle, 0, 16:24:49.999
14, throttle, 9, 16:24:50.366
15, throttle, 12, 16:24:50.726
16, throttle, 11, 16:24:51.119
17, throttle, 10, 16:24:51.486
18, throttle, 1, 16:24:52.043
19, throttle, 15, 16:24:52.403
20, throttle, 11, 16:24:52.765
21, throttle, 5, 16:24:53.134
22, throttle, 8, 16:24:53.527
23, throttle, 11, 16:24:53.942
24, throttle, 9, 16:24:54.354
25, throttle, 7, 16:24:54.766
26, throttle, 10, 16:24:55.135
27, throttle, 5, 16:24:55.506
28, throttle, 6, 16:24:55.954
29, throttle, 7, 16:24:56.327
30, throttle, 7, 16:24:56.685
31, throttle, 11, 16:24:57.046
32, throttle, 8, 16:24:57.409
33, throttle, 16, 16:24:57.786
34, throttle, 8, 16:24:58.154
35, throttle, 0, 16:24:58.776
36, throttle, 0, 16:24:59.152
37, throttle, 1, 16:24:59.529
38, throttle, 5, 16:24:59.925
39, throttle, 0, 16:25:00.281
40, throttle, 13, 16:25:00.644
41, throttle, 1, 16:25:01.003
42, throttle, 8, 16:25:01.364
43, throttle, 6, 16:25:01.726
44, throttle, 1, 16:25:02.088
45, throttle, 1, 16:25:02.456
46, throttle, 7, 16:25:02.830
47, throttle, 15, 16:25:03.205
48, throttle, 8, 16:25:03.602
49, throttle, 1, 16:25:04.007
50, throttle, 12, 16:25:04.421
51, throttle, 17, 16:25:05.037
52, throttle, 13, 16:25:05.410
53, throttle, 5, 16:25:05.836
54, throttle, 8, 16:25:06.320
55, throttle, 15, 16:25:06.680
56, throttle, 5, 16:25:07.041
57, throttle, 17, 16:25:07.418
58, throttle, 4, 16:25:07.783
59, throttle, 0, 16:25:08.156
60, throttle, 1, 16:25:08.547
61, throttle, 0, 16:25:08.953
62, throttle, 10, 16:25:09.352
63, throttle, 0, 16:25:09.767
64, throttle, 8, 16:25:10.157
65, throttle, 11, 16:25:10.737
66, throttle, 12, 16:25:11.169
67, throttle, 15, 16:25:11.571
68, throttle, 0, 16:25:12.187
69, throttle, 0, 16:25:12.544
70, throttle, 0, 16:25:12.903
71, throttle, 7, 16:25:13.276
72, throttle, 14, 16:25:13.682
73, throttle, 0, 16:25:14.061
74, throttle, 1, 16:25:14.425
75, throttle, 4, 16:25:14.789
76, throttle, 13, 16:25:15.182
77, throttle, 13, 16:25:15.560
78, throttle, 2, 16:25:15.933
79, throttle, 3, 16:25:16.487
80, throttle, 4, 16:25:16.865
81, throttle, 9, 16:25:17.225
82, throttle, 5, 16:25:17.586
83, throttle, 12, 16:25:17.949
84, throttle, 17, 16:25:18.366
85, throttle, 8, 16:25:18.899
86, throttle, 10, 16:25:19.272
