1, throttle, -1, 16:57:03.944
2, throttle, -1, 16:57:04.006
3, throttle, -1, 16:57:04.065
4, throttle, -1, 16:57:04.122
5, throttle, -1, 16:57:04.181
6, throttle, -1, 16:57:04.234
7, throttle, -1, 16:57:04.292
8, throttle, -1, 16:57:04.346
9, throttle, -1, 16:57:04.403
10, throttle, -1, 16:57:04.465
11, throttle, -1, 16:57:04.510
12, throttle, -1, 16:57:04.555
13, throttle, -1, 16:57:04.602
14, throttle, -1, 16:57:04.651
15, throttle, -1, 16:57:04.693
16, throttle, -1, 16:57:04.754
17, throttle, -1, 16:57:04.813
18, throttle, -1, 16:57:04.878
19, throttle, -1, 16:57:04.950
20, throttle, -1, 16:57:05.002
21, throttle, -1, 16:57:05.054
22, throttle, -1, 16:57:05.103
23, throttle, -1, 16:57:05.153
24, throttle, -1, 16:57:05.202
25, throttle, -1, 16:57:05.252
26, throttle, -1, 16:57:05.301
27, throttle, -1, 16:57:05.347
28, throttle, -1, 16:57:05.393
29, throttle, -1, 16:57:05.439
30, throttle, -1, 16:57:05.489
31, throttle, -1, 16:57:05.535
32, throttle, -1, 16:57:05.580
33, throttle, -1, 16:57:05.637
34, throttle, -1, 16:57:05.686
35, throttle, -1, 16:57:05.732
36, throttle, -1, 16:57:05.789
37, throttle, -1, 16:57:05.839
38, throttle, -1, 16:57:05.892
39, throttle, -1, 16:57:05.935
40, throttle, -1, 16:57:05.981
41, throttle, -1, 16:57:06.024
42, throttle, -1, 16:57:06.069
43, throttle, -1, 16:57:06.114
44, throttle, -1, 16:57:06.163
1, rpm, 14, 16:57:03.944
2, rpm, 14, 16:57:04.006
3, rpm, 14, 16:57:04.065
4, rpm, 14, 16:57:04.122
5, rpm, 14, 16:57:04.181
6, rpm, 14, 16:57:04.234
7, rpm, 14, 16:57:04.292
8, rpm, 14, 16:57:04.346
9, rpm, 14, 16:57:04.403
10, rpm, 14, 16:57:04.465
11, rpm, 14, 16:57:04.510
12, rpm, 14, 16:57:04.555
13, rpm, 14, 16:57:04.602
14, rpm, 14, 16:57:04.651
15, rpm, 14, 16:57:04.693
16, rpm, 14, 16:57:04.754
17, rpm, 14, 16:57:04.813
18, rpm, 14, 16:57:04.878
19, rpm, 14, 16:57:04.950
