1, throttle, -1, -1
2, throttle, 10, 17:33:33.008
3, throttle, 11, 17:33:33.415
4, throttle, 12, 17:33:33.816
5, throttle, 6, 17:33:34.217
6, throttle, 7, 17:33:34.634
7, throttle, 0, 17:33:35.094
8, throttle, 12, 17:33:35.547
9, throttle, 5, 17:33:36.041
10, throttle, 6, 17:33:36.493
11, throttle, 9, 17:33:36.948
12, throttle, 9, 17:33:37.399
13, throttle, 7, 17:33:38.015
14, throttle, 7, 17:33:38.748
15, throttle, 6, 17:33:39.194
16, throttle, 2, 17:33:39.639
17, throttle, 0, 17:33:40.106
18, throttle, 11, 17:33:40.557
19, throttle, 3, 17:33:41.042
20, throttle, 3, 17:33:41.509
21, throttle, 5, 17:33:41.912
22, throttle, 0, 17:33:42.311
23, throttle, 6, 17:33:42.706
24, throttle, 5, 17:33:43.097
25, throttle, 6, 17:33:43.496
26, throttle, 17, 17:33:43.948
27, throttle, 12, 17:33:44.665
28, throttle, 2, 17:33:45.120
29, throttle, 14, 17:33:45.570
30, throttle, 3, 17:33:46.069
31, throttle, 0, 17:33:46.522
32, throttle, 1, 17:33:46.974
33, throttle, 12, 17:33:47.375
34, throttle, 11, 17:33:47.781
35, throttle, 12, 17:33:48.317
36, throttle, 7, 17:33:48.755
37, throttle, 5, 17:33:49.194
38, throttle, 0, 17:33:49.644
39, throttle, 0, 17:33:50.324
40, throttle, 1, 17:33:50.766
41, throttle, 11, 17:33:51.209
42, throttle, 10, 17:33:51.604
43, throttle, 2, 17:33:52.003
44, throttle, 12, 17:33:52.450
45, throttle, 8, 17:33:52.905
46, throttle, 0, 17:33:53.430
47, throttle, 0, 17:33:53.866
48, throttle, 3, 17:33:54.306
49, throttle, 6, 17:33:54.739
50, throttle, 10, 17:33:55.191
51, throttle, 1, 17:33:55.660
52, throttle, 7, 17:33:56.309
53, throttle, 8, 17:33:56.755
54, throttle, 7, 17:33:57.215
55, throttle, 9, 17:33:57.651
56, throttle, 12, 17:33:58.092
57, throttle, 8, 17:33:58.679
58, throttle, 0, 17:33:59.128
59, throttle, 9, 17:33:59.567
60, throttle, 8, 17:33:59.965
61, throttle, 11, 17:34:00.401
62, throttle, 8, 17:34:00.837
63, throttle, 9, 17:34:01.278
64, throttle, 11, 17:34:01.969
65, throttle, 1, 17:34:02.417
66, throttle, 5, 17:34:02.863
67, throttle, 0, 17:34:03.307
68, throttle, 0, 17:34:03.709
69, throttle, 1, 17:34:04.103
70, throttle, 5, 17:34:04.493
71, throttle, 0, 17:34:04.888
72, throttle, 8, 17:34:05.319
73, throttle, 6, 17:34:05.754
74, throttle, 5, 17:34:06.183
75, throttle, 18, 17:34:06.613
76, throttle, 14, 17:34:07.067
77, throttle, 2, 17:34:07.666
78, throttle, 8, 17:34:08.059
79, throttle, 7, 17:34:08.468
80, throttle, 1, 17:34:08.936
81, throttle, 13, 17:34:09.377
82, throttle, 8, 17:34:09.824
83, throttle, 16, 17:34:10.276
84, throttle, 16, 17:34:10.735
85, throttle, 0, 17:34:11.185
86, throttle, 10, 17:34:11.684
87, throttle, 3, 17:34:12.123
88, throttle, 4, 17:34:12.536
89, throttle, 0, 17:34:13.128
90, throttle, 3, 17:34:13.530
91, throttle, 3, 17:34:13.943
92, throttle, 3, 17:34:14.356
93, throttle, 1, 17:34:14.772
94, throttle, 7, 17:34:15.213
95, throttle, 2, 17:34:15.614
96, throttle, 16, 17:34:16.054
97, throttle, 9, 17:34:16.453
98, throttle, 11, 17:34:16.854
99, throttle, 6, 17:34:17.253
100, throttle, 10, 17:34:17.654
101, throttle, 10, 17:34:18.115
102, throttle, 5, 17:34:19.368
103, throttle, 9, 17:34:19.844
104, throttle, 10, 17:34:20.300
105, throttle, 1, 17:34:20.741
106, throttle, 5, 17:34:21.180
107, throttle, 11, 17:34:21.621
108, throttle, 2, 17:34:22.054
109, throttle, 2, 17:34:22.509
110, throttle, 14, 17:34:22.957
111, throttle, 12, 17:34:23.396
112, throttle, 14, 17:34:23.830
113, throttle, 11, 17:34:24.262
114, throttle, 3, 17:34:24.942
115, throttle, 12, 17:34:25.375
116, throttle, 4, 17:34:25.819
117, throttle, 2, 17:34:26.268
118, throttle, 13, 17:34:26.727
119, throttle, 11, 17:34:27.165
120, throttle, 9, 17:34:27.609
121, throttle, 6, 17:34:28.054
122, throttle, 16, 17:34:28.487
123, throttle, 12, 17:34:28.946
