1	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967551	0.00651407241821	02:40:48.001
2	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967552	0.00603914260864	02:40:48.007
3	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967553	0.00667500495911	02:40:48.013
4	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.0059540271759	02:40:48.020
5	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000212907791138	02:40:48.026
6	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000188112258911	02:40:48.026
7	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000187158584595	02:40:48.026
8	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.027
9	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.027
10	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.027
11	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.027
12	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000186204910278	02:40:48.027
13	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.028
14	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.028
15	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.028
16	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000220060348511	02:40:48.028
17	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000186920166016	02:40:48.028
18	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.029
19	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.029
20	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.029
21	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.029
22	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.029
23	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000187158584595	02:40:48.030
24	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.030
25	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.030
26	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000186204910278	02:40:48.030
27	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.030
28	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.031
29	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.031
30	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.031
31	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.031
32	0	36	3	0.09	0.28	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.031
33	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000988960266113	02:40:48.032
34	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000186920166016	02:40:48.033
35	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000186920166016	02:40:48.033
36	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000186204910278	02:40:48.033
37	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.033
38	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.033
39	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.034
40	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.034
41	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000195980072021	02:40:48.034
42	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000191926956177	02:40:48.034
43	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.034
44	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185012817383	02:40:48.035
45	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.035
46	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000186204910278	02:40:48.035
47	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.035
48	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.035
49	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.036
50	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.036
51	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000185966491699	02:40:48.036
52	0	17	1	0.23	0.75	0	0.0	00422.578162	5159.967554	0.000189065933228	02:40:48.036
