1, throttle, -1, -1
2, throttle, 4, 17:21:18.109
3, throttle, 4, 17:21:18.174
4, throttle, 4, 17:21:18.240
5, throttle, 4, 17:21:18.240
6, throttle, 4, 17:21:18.361
7, throttle, 4, 17:21:18.421
8, throttle, 4, 17:21:18.483
9, throttle, 4, 17:21:18.483
10, throttle, 4, 17:21:18.606
11, throttle, 4, 17:21:18.670
12, throttle, 4, 17:21:18.734
13, throttle, 4, 17:21:18.794
14, throttle, 4, 17:21:18.794
15, throttle, 4, 17:21:18.915
16, throttle, 4, 17:21:18.975
17, throttle, 4, 17:21:19.039
18, throttle, 4, 17:21:19.039
19, throttle, 4, 17:21:19.169
20, throttle, 4, 17:21:19.233
21, throttle, 4, 17:21:19.294
22, throttle, 4, 17:21:19.355
23, throttle, 4, 17:21:19.355
24, throttle, 4, 17:21:19.480
25, throttle, 4, 17:21:19.543
26, throttle, 4, 17:21:19.605
27, throttle, 4, 17:21:19.669
28, throttle, 4, 17:21:19.669
29, throttle, 4, 17:21:19.791
30, throttle, 4, 17:21:19.851
31, throttle, 4, 17:21:19.913
32, throttle, 4, 17:21:19.913
33, throttle, 4, 17:21:20.044
34, throttle, 4, 17:21:20.105
35, throttle, 4, 17:21:20.165
36, throttle, 4, 17:21:20.165
37, throttle, 4, 17:21:20.285
38, throttle, 4, 17:21:20.351
39, throttle, 4, 17:21:20.413
40, throttle, 4, 17:21:20.473
41, throttle, 4, 17:21:20.473
42, throttle, 4, 17:21:20.594
43, throttle, 4, 17:21:20.654
44, throttle, 4, 17:21:20.725
45, throttle, 4, 17:21:20.795
46, throttle, 4, 17:21:20.795
47, throttle, 4, 17:21:20.919
48, throttle, 4, 17:21:20.982
49, throttle, 4, 17:21:21.042
50, throttle, 4, 17:21:21.042
1, rpm, -1, -1
2, rpm, 0, 17:21:18.109
3, rpm, 0, 17:21:18.174
4, rpm, 0, 17:21:18.240
5, rpm, 0, 17:21:18.240
6, rpm, 0, 17:21:18.361
7, rpm, 0, 17:21:18.421
8, rpm, 0, 17:21:18.483
9, rpm, 0, 17:21:18.483
10, rpm, 0, 17:21:18.606
11, rpm, 0, 17:21:18.670
12, rpm, 0, 17:21:18.734
13, rpm, 0, 17:21:18.794
14, rpm, 0, 17:21:18.794
15, rpm, 0, 17:21:18.915
16, rpm, 0, 17:21:18.975
17, rpm, 0, 17:21:19.039
18, rpm, 0, 17:21:19.039
19, rpm, 0, 17:21:19.169
20, rpm, 0, 17:21:19.233
21, rpm, 0, 17:21:19.294
22, rpm, 0, 17:21:19.355
23, rpm, 0, 17:21:19.355
24, rpm, 0, 17:21:19.480
25, rpm, 0, 17:21:19.543
26, rpm, 0, 17:21:19.605
27, rpm, 0, 17:21:19.669
28, rpm, 0, 17:21:19.669
29, rpm, 0, 17:21:19.791
30, rpm, 0, 17:21:19.851
31, rpm, 0, 17:21:19.913
32, rpm, 0, 17:21:19.913
33, rpm, 0, 17:21:20.044
34, rpm, 0, 17:21:20.105
35, rpm, 0, 17:21:20.165
36, rpm, 0, 17:21:20.165
37, rpm, 0, 17:21:20.285
38, rpm, 0, 17:21:20.351
39, rpm, 0, 17:21:20.413
