1, throttle, 0, 23:04:37.448
2, throttle, 0, 23:04:37.496
3, throttle, 0, 23:04:37.545
4, throttle, 0, 23:04:37.595
5, throttle, 0, 23:04:37.643
6, throttle, 0, 23:04:37.686
7, throttle, 0, 23:04:37.725
8, throttle, 0, 23:04:37.764
9, throttle, 0, 23:04:37.805
10, throttle, 0, 23:04:37.849
11, throttle, 0, 23:04:37.894
12, throttle, 0, 23:04:37.936
13, throttle, 0, 23:04:37.977
14, throttle, 0, 23:04:38.018
15, throttle, 0, 23:04:38.058
16, throttle, 0, 23:04:38.099
17, throttle, 0, 23:04:38.145
18, throttle, 0, 23:04:38.185
19, throttle, 0, 23:04:38.228
20, throttle, 0, 23:04:38.269
21, throttle, 0, 23:04:38.319
22, throttle, 0, 23:04:38.374
23, throttle, 0, 23:04:38.428
24, throttle, 0, 23:04:38.484
25, throttle, 0, 23:04:38.527
26, throttle, 0, 23:04:38.570
27, throttle, 0, 23:04:38.626
28, throttle, 0, 23:04:38.683
29, throttle, 0, 23:04:38.726
30, throttle, 0, 23:04:38.774
31, throttle, 0, 23:04:38.819
32, throttle, 0, 23:04:38.873
33, throttle, 0, 23:04:38.919
34, throttle, 0, 23:04:38.964
35, throttle, 0, 23:04:39.013
36, throttle, 0, 23:04:39.063
37, throttle, 0, 23:04:39.109
38, throttle, 0, 23:04:39.162
39, throttle, 0, 23:04:39.207
40, throttle, 0, 23:04:39.254
41, throttle, 0, 23:04:39.300
42, throttle, 0, 23:04:39.343
43, throttle, 0, 23:04:39.397
44, throttle, 0, 23:04:39.471
45, throttle, 0, 23:04:39.516
46, throttle, 0, 23:04:39.563
47, throttle, 0, 23:04:39.609
48, throttle, 0, 23:04:39.653
49, throttle, 0, 23:04:39.695
50, throttle, 0, 23:04:39.736
51, throttle, 0, 23:04:39.779
52, throttle, 0, 23:04:39.823
53, throttle, 0, 23:04:39.868
54, throttle, 0, 23:04:39.913
55, throttle, 0, 23:04:39.957
56, throttle, 0, 23:04:39.999
57, throttle, 0, 23:04:40.043
58, throttle, 0, 23:04:40.088
1, rpm, 87, 23:04:37.448
2, rpm, 87, 23:04:37.496
3, rpm, 87, 23:04:37.545
4, rpm, 87, 23:04:37.595
5, rpm, 87, 23:04:37.643
6, rpm, 87, 23:04:37.686
7, rpm, 87, 23:04:37.725
8, rpm, 87, 23:04:37.764
9, rpm, 87, 23:04:37.805
10, rpm, 87, 23:04:37.849
11, rpm, 87, 23:04:37.894
12, rpm, 87, 23:04:37.936
13, rpm, 87, 23:04:37.977
14, rpm, 87, 23:04:38.018
15, rpm, 87, 23:04:38.058
16, rpm, 87, 23:04:38.099
17, rpm, 87, 23:04:38.145
18, rpm, 87, 23:04:38.185
19, rpm, 87, 23:04:38.228
20, rpm, 87, 23:04:38.269
21, rpm, 87, 23:04:38.319
22, rpm, 87, 23:04:38.374
23, rpm, 87, 23:04:38.428
24, rpm, 87, 23:04:38.484
25, rpm, 87, 23:04:38.527
26, rpm, 87, 23:04:38.570
27, rpm, 87, 23:04:38.626
28, rpm, 87, 23:04:38.683
29, rpm, 87, 23:04:38.726
30, rpm, 87, 23:04:38.774
31, rpm, 87, 23:04:38.819
32, rpm, 87, 23:04:38.873
33, rpm, 87, 23:04:38.919
34, rpm, 87, 23:04:38.964
35, rpm, 87, 23:04:39.013
36, rpm, 87, 23:04:39.063
37, rpm, 87, 23:04:39.109
38, rpm, 87, 23:04:39.162
39, rpm, 87, 23:04:39.207
40, rpm, 87, 23:04:39.254
41, rpm, 87, 23:04:39.300
42, rpm, 87, 23:04:39.343
43, rpm, 87, 23:04:39.397
44, rpm, 87, 23:04:39.471
45, rpm, 87, 23:04:39.516
46, rpm, 87, 23:04:39.563
47, rpm, 87, 23:04:39.609
48, rpm, 87, 23:04:39.653
49, rpm, 87, 23:04:39.695
50, rpm, 87, 23:04:39.736
51, rpm, 87, 23:04:39.779
52, rpm, 87, 23:04:39.823
53, rpm, 87, 23:04:39.868
54, rpm, 87, 23:04:39.913
55, rpm, 87, 23:04:39.957
56, rpm, 87, 23:04:39.999
57, rpm, 87, 23:04:40.043
58, rpm, 87, 23:04:40.088
1, current, 0.19/0.68, 23:04:37.448
2, current, 0.27/1.01, 23:04:37.496
3, current, 0.25/0.90, 23:04:37.545
4, current, 0.26/0.97, 23:04:37.595
5, current, 0.32/1.14, 23:04:37.643
6, current, 0.36/1.28, 23:04:37.686
7, current, 0.46/1.59, 23:04:37.725
8, current, 0.47/1.68, 23:04:37.764
9, current, 0.41/1.43, 23:04:37.805
10, current, 0.27/0.94, 23:04:37.849
11, current, 0.25/0.90, 23:04:37.894
12, current, 0.26/0.94, 23:04:37.936
13, current, 0.25/0.88, 23:04:37.977
14, current, 0.26/0.90, 23:04:38.018
15, current, 0.26/0.94, 23:04:38.058
16, current, 0.26/0.93, 23:04:38.099
17, current, 0.27/0.94, 23:04:38.145
18, current, 0.23/0.81, 23:04:38.185
19, current, 0.23/0.80, 23:04:38.228
