1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, -1, -1
9, rpm, -1, -1
10, rpm, -1, -1
11, rpm, -1, -1
12, rpm, -1, -1
13, rpm, -1, -1
14, rpm, -1, -1
15, rpm, -1, -1
16, rpm, -1, -1
17, rpm, -1, -1
18, rpm, -1, -1
19, rpm, -1, -1
20, rpm, -1, -1
21, rpm, -1, -1
22, rpm, -1, -1
23, rpm, -1, -1
24, rpm, -1, -1
25, rpm, -1, -1
26, rpm, -1, -1
27, rpm, -1, -1
28, rpm, -1, -1
29, rpm, -1, -1
30, rpm, -1, -1
31, rpm, -1, -1
32, rpm, -1, -1
33, rpm, -1, -1
34, rpm, -1, -1
35, rpm, -1, -1
36, rpm, -1, -1
37, rpm, -1, -1
38, rpm, -1, -1
39, rpm, -1, -1
40, rpm, -1, -1
41, rpm, -1, -1
42, rpm, -1, -1
43, rpm, -1, -1
44, rpm, -1, -1
45, rpm, -1, -1
46, rpm, -1, -1
47, rpm, -1, -1
48, rpm, -1, -1
49, rpm, -1, -1
50, rpm, -1, -1
51, rpm, -1, -1
52, rpm, -1, -1
53, rpm, -1, -1
54, rpm, -1, -1
55, rpm, -1, -1
56, rpm, -1, -1
57, rpm, -1, -1
58, rpm, -1, -1
59, rpm, -1, -1
60, rpm, -1, -1
61, rpm, -1, -1
62, rpm, -1, -1
63, rpm, -1, -1
64, rpm, -1, -1
65, rpm, -1, -1
66, rpm, -1, -1
67, rpm, -1, -1
68, rpm, -1, -1
69, rpm, -1, -1
70, rpm, -1, -1
71, rpm, -1, -1
72, rpm, -1, -1
73, rpm, -1, -1
74, rpm, -1, -1
75, rpm, -1, -1
76, rpm, -1, -1
77, rpm, -1, -1
78, rpm, -1, -1
79, rpm, -1, -1
80, rpm, -1, -1
81, rpm, -1, -1
82, rpm, -1, -1
83, rpm, -1, -1
84, rpm, -1, -1
85, rpm, -1, -1
86, rpm, -1, -1
87, rpm, -1, -1
88, rpm, -1, -1
89, rpm, -1, -1
90, rpm, -1, -1
91, rpm, -1, -1
92, rpm, -1, -1
93, rpm, -1, -1
94, rpm, -1, -1
95, rpm, -1, -1
96, rpm, -1, -1
97, rpm, -1, -1
98, rpm, -1, -1
99, rpm, -1, -1
100, rpm, -1, -1
101, rpm, -1, -1
102, rpm, -1, -1
