1, throttle, -1, -1
2, throttle, -1, -1
3, throttle, -1, -1
4, throttle, -1, -1
5, throttle, -1, -1
6, throttle, -1, -1
7, throttle, -1, -1
8, throttle, -1, -1
9, throttle, -1, -1
10, throttle, -1, -1
11, throttle, -1, -1
12, throttle, -1, -1
13, throttle, -1, -1
14, throttle, -1, -1
15, throttle, -1, -1
16, throttle, -1, -1
17, throttle, -1, -1
18, throttle, -1, -1
19, throttle, -1, -1
20, throttle, -1, -1
21, throttle, -1, -1
22, throttle, -1, -1
23, throttle, -1, -1
24, throttle, -1, -1
25, throttle, -1, -1
26, throttle, -1, -1
27, throttle, -1, -1
28, throttle, -1, -1
29, throttle, -1, -1
30, throttle, -1, -1
31, throttle, -1, -1
32, throttle, -1, -1
33, throttle, -1, -1
34, throttle, -1, -1
35, throttle, -1, -1
36, throttle, -1, -1
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, -1, -1
9, rpm, -1, -1
10, rpm, -1, -1
11, rpm, -1, -1
12, rpm, -1, -1
13, rpm, -1, -1
14, rpm, -1, -1
15, rpm, -1, -1
16, rpm, -1, -1
17, rpm, -1, -1
18, rpm, -1, -1
19, rpm, -1, -1
20, rpm, -1, -1
21, rpm, -1, -1
22, rpm, -1, -1
23, rpm, -1, -1
24, rpm, -1, -1
25, rpm, -1, -1
26, rpm, -1, -1
27, rpm, -1, -1
28, rpm, -1, -1
29, rpm, -1, -1
30, rpm, -1, -1
31, rpm, -1, -1
32, rpm, -1, -1
33, rpm, -1, -1
34, rpm, -1, -1
35, rpm, -1, -1
36, rpm, -1, -1
1, current, -1, -1
2, current, -1, -1
3, current, -1, -1
4, current, -1, -1
5, current, -1, -1
6, current, -1, -1
7, current, -1, -1
8, current, -1, -1
9, current, -1, -1
10, current, -1, -1
11, current, -1, -1
12, current, -1, -1
13, current, -1, -1
14, current, -1, -1
15, current, -1, -1
16, current, -1, -1
17, current, -1, -1
18, current, -1, -1
19, current, -1, -1
20, current, -1, -1
21, current, -1, -1
22, current, -1, -1
23, current, -1, -1
24, current, -1, -1
25, current, -1, -1
26, current, -1, -1
27, current, -1, -1
28, current, -1, -1
29, current, -1, -1
30, current, -1, -1
31, current, -1, -1
32, current, -1, -1
33, current, -1, -1
34, current, -1, -1
35, current, -1, -1
1, votlage, -1, -1
2, votlage, -1, -1
3, votlage, -1, -1
4, votlage, -1, -1
5, votlage, -1, -1
6, votlage, -1, -1
7, votlage, -1, -1
8, votlage, -1, -1
9, votlage, -1, -1
10, votlage, -1, -1
11, votlage, -1, -1
12, votlage, -1, -1
13, votlage, -1, -1
14, votlage, -1, -1
15, votlage, -1, -1
16, votlage, -1, -1
17, votlage, -1, -1
18, votlage, -1, -1
19, votlage, -1, -1
20, votlage, -1, -1
21, votlage, -1, -1
22, votlage, -1, -1
23, votlage, -1, -1
24, votlage, -1, -1
25, votlage, -1, -1
26, votlage, -1, -1
27, votlage, -1, -1
28, votlage, -1, -1
29, votlage, -1, -1
30, votlage, -1, -1
32, votlage, -1, -1
33, votlage, -1, -1
34, votlage, -1, -1
35, votlage, -1, -1
1, 00422.570743, 5159.972165, 0.0, 21:27:20.789
2, 00422.570745, 5159.972166, 0.0, 21:27:20.845
3, 00422.570745, 5159.972166, 0.0, 21:27:20.895
4, 00422.570745, 5159.972167, 0.0, 21:27:20.946
5, 00422.570745, 5159.972167, 0.0, 21:27:20.997
6, 00422.570745, 5159.972167, 0.0, 21:27:21.044
7, 00422.570745, 5159.972167, 0.0, 21:27:21.094
8, 00422.570745, 5159.972167, 0.0, 21:27:21.140
9, 00422.570745, 5159.972167, 0.0, 21:27:21.187
10, 00422.570745, 5159.972167, 0.0, 21:27:21.233
11, 00422.570745, 5159.972167, 0.0, 21:27:21.278
12, 00422.570745, 5159.972167, 0.0, 21:27:21.327
13, 00422.570745, 5159.972167, 0.0, 21:27:21.373
14, 00422.570745, 5159.972167, 0.0, 21:27:21.413
15, 00422.570745, 5159.972167, 0.0, 21:27:21.454
16, 00422.570745, 5159.972167, 0.0, 21:27:21.492
17, 00422.570745, 5159.972167, 0.0, 21:27:21.533
18, 00422.570745, 5159.972167, 0.0, 21:27:21.571
19, 00422.570745, 5159.972167, 0.0, 21:27:21.612
20, 00422.570747, 5159.972168, 0.0, 21:27:21.651
21, 00422.570747, 5159.972168, 0.0, 21:27:21.699
22, 00422.570747, 5159.972168, 0.0, 21:27:21.740
23, 00422.570747, 5159.972168, 0.0, 21:27:21.782
24, 00422.570747, 5159.972168, 0.0, 21:27:21.829
25, 00422.570747, 5159.972168, 0.0, 21:27:21.871
26, 00422.570747, 5159.972168, 0.0, 21:27:21.921
27, 00422.570747, 5159.972168, 0.0, 21:27:21.973
28, 00422.570747, 5159.972168, 0.0, 21:27:22.025
29, 00422.570747, 5159.972168, 0.0, 21:27:22.080
30, 00422.570747, 5159.972168, 0.0, 21:27:22.131
31, 00422.570747, 5159.972168, 0.0, 21:27:22.182
32, 00422.570747, 5159.972168, 0.0, 21:27:22.231
33, 00422.570747, 5159.972168, 0.0, 21:27:22.282
34, 00422.570747, 5159.972168, 0.0, 21:27:22.333
35, 00422.570749, 5159.972169, 0.0, 21:27:22.384
