1, throttle, -1, -1
2, throttle, 510, 12:42:24.463
3, throttle, 511, 12:42:30.351
4, throttle, 5, 12:42:35.999
5, throttle, 4, 12:42:41.669
6, throttle, 5, 12:42:47.367
7, throttle, 6, 12:42:53.073
8, throttle, 15, 12:42:58.765
9, throttle, 10, 12:43:04.478
10, throttle, 11, 12:43:10.171
11, throttle, 6, 12:43:15.848
12, throttle, 10, 12:43:21.535
13, throttle, 4, 12:43:27.221
14, throttle, 6, 12:43:32.920
15, throttle, 4, 12:43:38.546
16, throttle, 7, 12:43:44.280
17, throttle, 3, 12:43:49.976
18, throttle, 290, 12:43:55.980
19, throttle, 464, 12:44:01.597
20, throttle, 523, 12:44:07.263
21, throttle, 521, 12:44:12.872
22, throttle, 521, 12:44:18.566
23, throttle, 584, 12:44:24.279
24, throttle, 3, 12:44:29.983
25, throttle, 5, 12:44:35.644
26, throttle, 7, 12:44:41.343
27, throttle, 2, 12:44:47.027
28, throttle, 6, 12:44:52.742
29, throttle, 6, 12:44:58.357
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, -1, -1
9, rpm, -1, -1
10, rpm, -1, -1
11, rpm, -1, -1
12, rpm, -1, -1
13, rpm, -1, -1
14, rpm, -1, -1
15, rpm, -1, -1
16, rpm, -1, -1
17, rpm, -1, -1
18, rpm, -1, -1
19, rpm, -1, -1
20, rpm, -1, -1
21, rpm, -1, -1
22, rpm, -1, -1
23, rpm, -1, -1
24, rpm, -1, -1
25, rpm, -1, -1
26, rpm, -1, -1
27, rpm, -1, -1
28, rpm, -1, -1
29, rpm, -1, -1
1, Current, 4.4, 12:42:24.463
2, Current, 2.8, 12:42:30.351
3, Current, 12, 12:42:35.999
4, Current, 1, 12:42:41.669
5, Current, 3.57, 12:42:47.367
6, Current, 4.4, 12:42:53.073
7, Current, 3.8, 12:42:58.765
8, Current, 3.6, 12:43:04.478
9, Current, 5.24, 12:43:10.171
10, Current, 4.29, 12:43:15.848
11, Current, 3.57, 12:43:21.535
12, Current, 5.36, 12:43:27.221
13, Current, 6554, 12:43:32.920
14, Current, 3.93, 12:43:38.546
15, Current, 3.69, 12:43:44.280
16, Current, 3.69, 12:43:49.976
17, Current, -4.4, 12:43:55.980
18, Current, 4.05, 12:44:01.597
19, Current, 131, 12:44:07.263
20, Current, 2.5, 12:44:12.872
21, Current, 2.74, 12:44:18.566
22, Current, 3.45, 12:44:24.279
23, Current, 131084, 12:44:29.983
24, Current, 131083, 12:44:35.644
25, Current, 131084, 12:44:41.343
26, Current, 131083, 12:44:47.027
27, Current, 3.69, 12:44:52.742
28, Current, 3.69, 12:44:58.357
